plot.id;block.id.harvest;site.id;block.id;site.name;region;landuse;block;treatment;harvest;wp;lat;long;setup.date;harvest.date;growth.period;rain.sum;target.sp.;pasture.disc.setup;height. setup;spo_pyr;mic_kun;sol_inc;the_tri;chr_ori;chl_pyc;het_con;orm_tri;spo_fes;dic_cin;dig_sp;dig_mac;bot_ins;ind_vol;ble_sp;cen_cil;cyp_sp;spo_ioc;pan_col;ind_sp;com_sp;pen_mez;tri_ter;gut_cor;bra_sp;eup_ind;ipo_mom;cyn_dac;906;918;921;963;964;965-967;sid_ova;jus_mat;her_sch;ind_hoc;dac_aeg;jus_bet;ari_sp;era_rac;era_ten;20;21;spo_mar;oxy_sin;leu_sp;leu_def;oxy_sp;bid_sp;dys_rad;sph_sp;com_ben;spo_afr;ath_sp;bra_sem;dys_sp;chl_gay;kyl_sp;cro_spi;bra_bri;tra_ber;arc_sp;ari_ken;dic_rad;ind_ere;spo_sp;gut_pet;mon_deb;era_sp;pan_max;spo_fim;cyn_ple;aca_rob;lon_sp;kyl_ner;eup_hir;dic_mon;kyl_alb;rue_pat;old_sp;spo_sta;aca_sey;aca_tor;com_afr;eus_pas;ipo_sp;mon_sp;het_ste;sen_aby;cyn_sp;hel_ste;son_sp;gut_sp;dac_gig;mar_sp;cra_pla;por_gra;het_sp;hyp_sp;ort_par;por_sp;tep_pum;hyp_dis;bot_scr;oci_sua;eup_ina;ach_asp;her_sp;dig_vel ;cya_sp;com_tru;bid_sch;mar_amo;sed_ort;target.sp.cover.setup;sum.sp.setup;total.veg.cover.setup
DRY_W_1_OP_H5;DRY_W_1_H5;DRY_W;DRY_W_1;Maswa;DRY;W;1;OP;H5;995;-3.299332;34.848458;9/28/2017;12.11.2017;74;151.07;Cyn.dac;3;1.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;7;10
DRY_W_2_EX_H5;DRY_W_2_H5;DRY_W;DRY_W_2;Maswa;DRY;W;2;EX;H5;980;-3.303268;34.847796;9/28/2017;12.11.2017;74;151.07;Cyn.dac;1.6;4.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;15;23
DRY_W_2_EX2_H5;DRY_W_2_H5;DRY_W;DRY_W_2;Maswa;DRY;W;2;EX2;H5;980;-3.303268;34.847796;9/28/2017;12.11.2017;74;151.07;Cyn.dac;1;2.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;10;13
DRY_W_2_OP_H5;DRY_W_2_H5;DRY_W;DRY_W_2;Maswa;DRY;W;2;OP;H5;980;-3.303268;34.847796;9/28/2017;12.11.2017;74;151.07;Cyn.dac;1.5;2.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;15
DRY_W_3_EX_H5;DRY_W_3_H5;DRY_W;DRY_W_3;Maswa;DRY;W;3;EX;H5;998;-3.295645;34.852435;9/28/2017;12.11.2017;74;151.07;Cyn.dac;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;10;17
DRY_W_3_EX2_H5;DRY_W_3_H5;DRY_W;DRY_W_3;Maswa;DRY;W;3;EX2;H5;998;-3.295645;34.852435;9/28/2017;12.11.2017;74;151.07;Cyn.dac;1;1.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;7
DRY_W_3_OP_H5;DRY_W_3_H5;DRY_W;DRY_W_3;Maswa;DRY;W;3;OP;H5;998;-3.295645;34.852435;9/28/2017;12.11.2017;74;151.07;Cyn.dac;1.8;1.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;10;10
DRY_W_4_EX_H5;DRY_W_4_H5;DRY_W;DRY_W_4;Maswa;DRY;W;4;EX;H5;1000;-3.296013;34.854327;9/28/2017;12.11.2017;74;214.85;Cyn.dac;1.3;2.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;10;10
DRY_W_4_EX2_H5;DRY_W_4_H5;DRY_W;DRY_W_4;Maswa;DRY;W;4;EX2;H5;1000;-3.296013;34.854327;9/28/2017;12.11.2017;74;214.85;Cyn.dac;1.8;3.4;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;12;12
DRY_W_4_OP_H5;DRY_W_4_H5;DRY_W;DRY_W_4;Maswa;DRY;W;4;OP;H5;1000;-3.296013;34.854327;9/28/2017;12.11.2017;74;214.85;Cyn.dac;1.5;7.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;10;14
DRY_P_1_EX_H5;DRY_P_1_H5;DRY_P;DRY_P_1;Makao;DRY;P;1;EX;H5;1009;-3.303212;34.847736;9/27/2017;12.10.2017;74;128.55;Chl.pyc;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;4
DRY_P_1_OP_H5;DRY_P_1_H5;DRY_P;DRY_P_1;Makao;DRY;P;1;OP;H5;1009;-3.303212;34.847736;9/27/2017;12.10.2017;74;128.55;Chl.pyc;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;6
DRY_P_2_EX_H5;DRY_P_2_H5;DRY_P;DRY_P_2;Makao;DRY;P;2;EX;H5;1006;-3.408426;34.850244;9/27/2017;12.10.2017;74;128.55;Chl.pyc;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;6
DRY_P_2_OP_H5;DRY_P_2_H5;DRY_P;DRY_P_2;Makao;DRY;P;2;OP;H5;1006;-3.408426;34.850244;9/27/2017;12.10.2017;74;128.55;Chl.pyc;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;3
DRY_P_3_EX_H5;DRY_P_3_H5;DRY_P;DRY_P_3;Makao;DRY;P;3;EX;H5;1001;-3.406316;34.850407;9/27/2017;12.10.2017;74;128.55;Chl.pyc;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;4
DRY_P_3_OP_H5;DRY_P_3_H5;DRY_P;DRY_P_3;Makao;DRY;P;3;OP;H5;1001;-3.406316;34.850407;9/27/2017;12.10.2017;74;128.55;Chl.pyc;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;3
DRY_P_4_EX_H5;DRY_P_4_H5;DRY_P;DRY_P_4;Makao;DRY;P;4;EX;H5;1003;-3.406853;34.8516;9/27/2017;12.10.2017;74;128.55;Chl.pyc;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;7
DRY_P_4_OP_H5;DRY_P_4_H5;DRY_P;DRY_P_4;Makao;DRY;P;4;OP;H5;1003;-3.406853;34.8516;9/27/2017;12.10.2017;74;128.55;Chl.pyc;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;5
SE_1_EX_H5;SE_1_H5;SE;SE_1;Seronera;SE;W;1;EX;H5;1023;-2.437747;34.855162;9/25/2017;12/15/2017;81;265.08;Dig.mac;4.5;7.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;30;40
SE_1_EX2_H5;SE_1_H5;SE;SE_1;Seronera;SE;W;1;EX2;H5;1023;-2.437747;34.855162;9/25/2017;12/15/2017;81;265.08;Dig.mac;5.3;11.4;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;40;45
SE_1_OP_H5;SE_1_H5;SE;SE_1;Seronera;SE;W;1;OP;H5;1023;-2.437747;34.855162;9/25/2017;12/15/2017;81;265.08;Dig.mac;6;9;;;;;;;;;;;;;;5;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;47;55
SE_2_EX_H5;SE_2_H5;SE;SE_2;Seronera;SE;W;2;EX;H5;1025;-2.437766;34.855394;9/25/2017;12/15/2017;81;265.08;Dig.mac;3;3.6;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;25;30
SE_2_EX2_H5;SE_2_H5;SE;SE_2;Seronera;SE;W;2;EX2;H5;1025;-2.437766;34.855394;9/25/2017;12/15/2017;81;265.08;Dig.mac;3.5;8.2;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;19;40
SE_2_OP_H5;SE_2_H5;SE;SE_2;Seronera;SE;W;2;OP;H5;1025;-2.437766;34.855394;9/25/2017;12/15/2017;81;265.08;Dig.mac;1.8;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;17;30
SE_3_EX_H5;SE_3_H5;SE;SE_3;Seronera;SE;W;3;EX;H5;1027;-2.437991;34.855418;9/25/2017;12/15/2017;81;265.08;Dig.mac;2;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;10;25
SE_3_EX2_H5;SE_3_H5;SE;SE_3;Seronera;SE;W;3;EX2;H5;1027;-2.437991;34.855418;9/25/2017;12/15/2017;81;265.08;Dig.mac;3;3.4;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;28;35
SE_3_OP_H5;SE_3_H5;SE;SE_3;Seronera;SE;W;3;OP;H5;1027;-2.437991;34.855418;9/25/2017;12/15/2017;81;265.08;Dig.mac;2.3;3.2;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;23;28
SE_4_EX_H5;SE_4_H5;SE;SE_4;Seronera;SE;W;4;EX;H5;1026;-2.438079;34.854989;9/25/2017;12/15/2017;81;265.08;Dig.mac;2.8;4.3;;;;;;;;;;;;;;;;;;5;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;31;40
SE_4_EX2_H5;SE_4_H5;SE;SE_4;Seronera;SE;W;4;EX2;H5;1026;-2.438079;34.854989;9/25/2017;12/15/2017;81;265.08;Dig.mac;4.3;5.8;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;30;40
SE_4_OP_H5;SE_4_H5;SE;SE_4;Seronera;SE;W;4;OP;H5;1026;-2.438079;34.854989;9/25/2017;12/15/2017;81;265.08;Dig.mac;4.4;8.4;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;40;45
WET_W_1_EX_H6;WET_W_1_H6;WET_W;WET_W_1;Handajega;WET;W;1;EX;H6;954;-2.272484;34.023326;12/14/2017;03.10.2018;86;320.25;The.tri;2.5;40.4;;30;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;69;75
WET_W_1_OP_H6;WET_W_1_H6;WET_W;WET_W_1;Handajega;WET;W;1;OP;H6;954;-2.272484;34.023326;12/14/2017;03.10.2018;86;320.25;The.tri;4;44.4;;;;;;;;;;;;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;50;60
WET_W_2_EX_H6;WET_W_2_H6;WET_W;WET_W_2;Handajega;WET;W;2;EX;H6;953;-2.2783;34.024459;12/14/2017;03.10.2018;86;320.25;The.tri;1.8;17.4;;5;;;;;25;;;;;5;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;60;65
WET_W_2_OP_H6;WET_W_2_H6;WET_W;WET_W_2;Handajega;WET;W;2;OP;H6;953;-2.2783;34.024459;12/14/2017;03.10.2018;86;320.25;The.tri;3;26;;5;;;;;;;;;;;15;;;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;82;85
WET_W_3_EX_H6;WET_W_3_H6;WET_W;WET_W_3;Handajega;WET;W;3;EX;H6;951;-2.277999;34.027678;12/14/2017;03.10.2018;86;320.25;The.tri;5.5;48;;5;;;;;;;;;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;75;78
WET_W_3_OP_H6;WET_W_3_H6;WET_W;WET_W_3;Handajega;WET;W;3;OP;H6;951;-2.277999;34.027678;12/14/2017;03.10.2018;86;320.25;The.tri;5;59.6;;15;;;;;;;;;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58;88;90
WET_W_4_EX_H6;WET_W_4_H6;WET_W;WET_W_4;Handajega;WET;W;4;EX;H6;950;-2.278837;34.031884;12/14/2017;03.10.2018;86;320.25;The.tri;5;57.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;55;60
WET_W_4_OP_H6;WET_W_4_H6;WET_W;WET_W_4;Handajega;WET;W;4;OP;H6;950;-2.278837;34.031884;12/14/2017;03.10.2018;86;320.25;The.tri;3.5;73.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;60;65
WET_P_1_EX_H6;WET_P_1_H6;WET_P;WET_P_1;Mwantimba;WET;P;1;EX;H6;957;-2.350052;34.049976;12/13/2017;03.09.2018;86;297.55;Chr.ori;1.5;2.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80;90;95
WET_P_1_OP_H6;WET_P_1_H6;WET_P;WET_P_1;Mwantimba;WET;P;1;OP;H6;957;-2.350052;34.049976;12/13/2017;03.09.2018;86;297.55;Chr.ori;2;8.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75;80;85
WET_P_2_EX_H6;WET_P_2_H6;WET_P;WET_P_2;Mwantimba;WET;P;2;EX;H6;959;-2.348488;34.05011;12/13/2017;03.09.2018;86;297.55;Chr.ori;2.4;6.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;90;95;95
WET_P_2_OP_H6;WET_P_2_H6;WET_P;WET_P_2;Mwantimba;WET;P;2;OP;H6;959;-2.348488;34.05011;12/13/2017;03.09.2018;86;297.55;Chr.ori;2;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;;65;80;80
WET_P_3_EX_H6;WET_P_3_H6;WET_P;WET_P_3;Mwantimba;WET;P;3;EX;H6;1022;-2.367293;34.062509;12/13/2017;03.09.2018;86;297.55;Chr.ori;1.5;2.9;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70;75;78
WET_P_3_OP_H6;WET_P_3_H6;WET_P;WET_P_3;Mwantimba;WET;P;3;OP;H6;1022;-2.367293;34.062509;12/13/2017;03.09.2018;86;297.55;Chr.ori;1.5;2.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;85;85;90
WET_P_4_EX_H6;WET_P_4_H6;WET_P;WET_P_4;Mwantimba;WET;P;4;EX;H6;1020;-2.36857;34.062586;12/13/2017;03.09.2018;86;297.55;Chr.ori;2;3.3;;;;;;;;;;;;;;7;;;;;;;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45;67;75
WET_P_4_OP_H6;WET_P_4_H6;WET_P;WET_P_4;Mwantimba;WET;P;4;OP;H6;1020;-2.36857;34.062586;12/13/2017;03.09.2018;86;297.55;Chr.ori;1.5;4.5;;;;;;;;;;;;;;10;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45;65;70
DRY_W_1_EX_H6;DRY_W_1_H6;DRY_W;DRY_W_1;Maswa;DRY;W;1;EX;H6;995;-3.299332;34.848458;12.11.2017;03.07.2018;86;426.87;Cyn.dac;2.5;3.3;;;5;;;;;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;31;30
DRY_W_1_EX2_H6;DRY_W_1_H6;DRY_W;DRY_W_1;Maswa;DRY;W;1;EX2;H6;995;-3.299332;34.848458;12.11.2017;03.07.2018;86;426.87;Cyn.dac;2.5;3.3;;;;;;;;;;;;;;5;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;35;35
DRY_W_1_OP_H6;DRY_W_1_H6;DRY_W;DRY_W_1;Maswa;DRY;W;1;OP;H6;995;-3.299332;34.848458;12.11.2017;03.07.2018;86;426.87;Cyn.dac;1;2.1;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;30;30
DRY_W_2_EX_H6;DRY_W_2_H6;DRY_W;DRY_W_2;Maswa;DRY;W;2;EX;H6;980;-3.303268;34.847796;12.11.2017;03.07.2018;86;426.87;Cyn.dac;1;2.7;;;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;30;30
DRY_W_2_EX2_H6;DRY_W_2_H6;DRY_W;DRY_W_2;Maswa;DRY;W;2;EX2;H6;980;-3.303268;34.847796;12.11.2017;03.07.2018;86;426.87;Cyn.dac;1;1.6;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;15;15
DRY_W_2_OP_H6;DRY_W_2_H6;DRY_W;DRY_W_2;Maswa;DRY;W;2;OP;H6;980;-3.303268;34.847796;12.11.2017;03.07.2018;86;426.87;Cyn.dac;1.5;2.3;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;25;30
DRY_W_3_EX_H6;DRY_W_3_H6;DRY_W;DRY_W_3;Maswa;DRY;W;3;EX;H6;998;-3.295645;34.852435;12.11.2017;03.07.2018;86;426.87;Cyn.dac;2.4;2.2;;;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;27;30
DRY_W_3_EX2_H6;DRY_W_3_H6;DRY_W;DRY_W_3;Maswa;DRY;W;3;EX2;H6;998;-3.295645;34.852435;12.11.2017;03.07.2018;86;426.87;Cyn.dac;2.5;2.1;;;;;;;;;;;;;;;;;;;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;26;30
DRY_W_3_OP_H6;DRY_W_3_H6;DRY_W;DRY_W_3;Maswa;DRY;W;3;OP;H6;998;-3.295645;34.852435;12.11.2017;03.07.2018;86;426.87;Cyn.dac;2;0.9;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;15;15
DRY_W_4_EX_H6;DRY_W_4_H6;DRY_W;DRY_W_4;Maswa;DRY;W;4;EX;H6;1000;-3.296013;34.854327;12.11.2017;03.07.2018;86;427.57;Cyn.dac;1;6;;;;;;;;;;;;;;;;;;;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;30;30
DRY_W_4_EX2_H6;DRY_W_4_H6;DRY_W;DRY_W_4;Maswa;DRY;W;4;EX2;H6;1000;-3.296013;34.854327;12.11.2017;03.07.2018;86;427.57;Cyn.dac;;3.6;;;;;;;;;;;;;;5;;;;;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;35;40
DRY_W_4_OP_H6;DRY_W_4_H6;DRY_W;DRY_W_4;Maswa;DRY;W;4;OP;H6;1000;-3.296013;34.854327;12.11.2017;03.07.2018;86;427.57;Cyn.dac;1.5;1.5;;;;;;;;;;;;;;;;;;;;;;;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;40;40
