"","plot.id","block.id.harvest","site.id","block.id","stu.block.id","site.name","region","landuse","block","stu.block","treatment","harvest","wp","lat","long","setup.date","harvest.date","growth.period","rain.sum","rain.acc.sum","map15_17","sand.per","N.per","SOC.per","target.sp.","pasture.disc.setup","height..setup","target.sp.cover.setup","total.veg.cover.setup","pasture.disc.harvest","height.harvest","target.sp.cover.harvest..","total.veg.cover.harvest..","PREVIOUS..HX.1.biomass.target.sp.g","PREVIOUS..HX.1.biomass.other.sp.g","PREVIOUS..HX.1.biomass.total.g","biomass.total.g","productivity.total.g.m2.day","consumption.total.g.m2.day","productivity.total.g.m2.dayWEIGHTED","consumption.total.g.m2.dayWEIGHTED","pool","biomass.sp","prodsp","conssp","prodsp.per","conssp.per"
"66","SE_4_EX_H1","SE_4_H1","SE","SE_4","","Seronera","SE","W",4,NA,"EX","H1",1026,-2.438079,34.854989,"2/26/2017","3/18/2017",20,84.86,84.86457834,855.62,65.67,0.143,1.5,"Dig.mac",NA,3.9,6,35,5.6,8.8,8,65,NA,NA,NA,51.9,5.805555556,2.140277778,7.081807082,2.404791667,"target",9.73,NA,0.090277778,NA,-0.018
"67","SE_4_EX2_H1","SE_4_H1","SE","SE_4","","Seronera","SE","W",4,NA,"EX2","H1",1026,-2.438079,34.854989,"2/25/2017","3/18/2017",21,86.14,171.0043041,855.62,65.67,0.143,1.5,"Dig.mac",NA,2.7,15,35,5.4,12.5,25,55,NA,NA,NA,60.69,6.691798942,3.201058201,10.77887721,2.243253968,"target",26.28,NA,2.275132275,NA,0.748941799
"68","SE_4_OP_H1","SE_4_H1","SE","SE_4","","Seronera","SE","W",4,NA,"OP","H1",1026,-2.438079,34.854989,"2/25/2017","3/18/2017",21,86.14,257.1440299,855.62,65.67,0.143,1.5,"Dig.mac",NA,4.1,6,40,4.7,7.1,10,45,NA,10.1,10.1,36.49,3.490740741,NA,NA,NA,"target",9.08,NA,NA,NA,NA
"69","WET_W_1_EX_H2","WET_W_1_H2","WET_W","WET_W_1","WET_W_3","Handajega","WET","W",1,3,"EX","H2",954,-2.272484,34.023326,"3/20/2017","5/13/2017",54,217.8,509.1480747,1279.26,64.67,0.102,1.39,"The.tri",1.5,2.7,7,45,3.5,17,5,40,1.28,16.1,17.38,25.71,0.616255144,-0.565329218,0.95207476,-0.037345679,"target",2.22,0.024691358,0.04063786,1.165123457,0.002031893
"70","WET_W_1_OP_H2","WET_W_1_H2","WET_W","WET_W_1","WET_W_3","Handajega","WET","W",1,3,"OP","H2",954,-2.272484,34.023326,"3/20/2017","5/13/2017",54,217.8,726.9525343,1279.26,64.67,0.102,1.39,"The.tri",1.5,5.5,5,45,5.2,10.2,5,30,1.74,11.99,13.73,36.7,1.181584362,NA,NA,NA,"target",1.43,-0.015946502,NA,NA,NA
"71","WET_W_2_EX_H2","WET_W_2_H2","WET_W","WET_W_2","WET_W_4","Handajega","WET","W",2,4,"EX","H2",953,-2.2783,34.024459,"3/20/2017","5/13/2017",54,217.8,509.1480747,1279.26,62.05,0.113,NA,"The.tri",1.5,1.4,8,35,5,24.6,20,55,2.47,5.28,7.75,52.69,2.335390947,2.043209877,3.365483539,1.157124486,"target",14.86,0.669238683,0.764403292,2.462522046,0.152880658
"72","WET_W_2_OP_H2","WET_W_2_H2","WET_W","WET_W_2","WET_W_4","Handajega","WET","W",2,4,"OP","H2",953,-2.2783,34.024459,"3/20/2017","5/13/2017",54,217.8,726.9525343,1279.26,62.05,0.113,NA,"The.tri",0.8,3.7,15,35,3,9.6,15,50,1.85,5.44,7.29,12.97,0.29218107,NA,NA,NA,"target",NA,NA,NA,NA,NA
"73","WET_W_3_EX_H2","WET_W_3_H2","WET_W","WET_W_3","WET_W_1","Handajega","WET","W",3,1,"EX","H2",951,-2.277999,34.027678,"3/21/2017","5/13/2017",53,213.79,518.8508492,1279.26,59.67,0.108,1.45,"The.tri",2.8,1.4,15,35,3.5,31.6,40,65,8.18,6.52,14.7,81.04,3.002620545,3.342767296,3.422532656,2.263259958,"target",63.96,2.779874214,3.352201258,4.564989518,1.340880503
"74","WET_W_3_OP_H2","WET_W_3_H2","WET_W","WET_W_3","WET_W_1","Handajega","WET","W",3,1,"OP","H2",951,-2.277999,34.027678,"3/21/2017","5/13/2017",53,213.79,732.6441055,1279.26,59.67,0.108,1.45,"The.tri",2.7,1.5,33,40,3.2,13.2,20,55,10.92,12.83,23.75,17.26,-0.340146751,NA,NA,NA,"target",NA,NA,NA,NA,NA
"75","WET_W_4_EX_H2","WET_W_4_H2","WET_W","WET_W_4","WET_W_2","Handajega","WET","W",4,2,"EX","H2",950,-2.278837,34.031884,"3/21/2017","5/13/2017",53,213.79,518.8508492,1279.26,55.57,0.131,NA,"The.tri",1,3.3,25,40,3.5,20.6,15,50,2.91,10.26,13.17,33.72,1.243186583,0.431341719,1.787561146,0.482861635,"target",9.28,0.195492662,0.113731656,1.626484976,0.035691824
"76","WET_W_4_OP_H2","WET_W_4_H2","WET_W","WET_W_4","WET_W_2","Handajega","WET","W",4,2,"OP","H2",950,-2.278837,34.031884,"3/21/2017","5/13/2017",53,213.79,732.6441055,1279.26,55.57,0.131,NA,"The.tri",0.7,1.4,18,35,2,6,10,30,5.55,4.45,10,25.49,0.811844864,NA,NA,NA,"target",7.11,0.081761006,NA,NA,NA
"77","WET_P_1_EX_H2","WET_P_1_H2","WET_P","WET_P_1","WET_P_1","Mwantimba","WET","P",1,1,"EX","H2",957,-2.350052,34.049976,"3/22/2017","5/14/2017",53,222.92,546.1206371,1295.06,45,0.135,1.17,"Chr.ori",1,0.3,12,15,3,14.2,55,92,1.91,13.25,15.16,58.14,2.434486373,1.499475891,-0.091655779,1.874779874,"target",24.25,0.815513627,0.412997904,-2.243663046,0.312945493
"78","WET_P_1_OP_H2","WET_P_1_H2","WET_P","WET_P_1","WET_P_1","Mwantimba","WET","P",1,1,"OP","H2",957,-2.350052,34.049976,"3/22/2017","5/14/2017",53,222.92,769.044748,1295.06,45,0.135,1.17,"Chr.ori",1.2,0.6,8,12,1,9.6,45,60,8.69,3,11.69,29.53,0.935010482,NA,NA,NA,"target",16.37,0.402515723,NA,NA,NA
"79","WET_P_2_EX_H2","WET_P_2_H2","WET_P","WET_P_2","WET_P_2","Mwantimba","WET","P",2,2,"EX","H2",959,-2.348488,34.05011,"3/22/2017","5/14/2017",53,222.92,546.1206371,1295.06,45.98,0.119,NA,"Chr.ori",1.5,1.6,12,50,5.5,16.8,20,80,0,13.46,13.46,61.21,2.924528302,1.681865828,2.592374214,1.57442348,"target",24.42,1.272012579,0.670859539,6.137316562,0.07327044
"80","WET_P_2_OP_H2","WET_P_2_H2","WET_P","WET_P_2","WET_P_2","Mwantimba","WET","P",2,2,"OP","H2",959,-2.348488,34.05011,"3/22/2017","5/14/2017",53,222.92,769.044748,1295.06,45.98,0.119,NA,"Chr.ori",1.6,2,7,40,2.2,5.2,30,65,0.15,5.26,5.41,29.12,1.242662474,NA,NA,NA,"target",11.62,0.60115304,NA,NA,NA
"81","WET_P_3_EX_H2","WET_P_3_H2","WET_P","WET_P_3","WET_P_4","Mwantimba","WET","P",3,4,"EX","H2",1022,-2.367293,34.062509,"3/22/2017","5/14/2017",53,222.92,546.1206371,1295.06,42.5,0.17,1.6,"Chr.ori",1.5,3.8,7,60,12,51.4,5,95,5.16,31.55,36.71,104.22,4.320754717,0.772536688,3.67428004,0.733909853,"target",4.8,0.200733753,0.193396226,2.48951782,0.010833333
"82","WET_P_3_OP_H2","WET_P_3_H2","WET_P","WET_P_3","WET_P_4","Mwantimba","WET","P",3,4,"OP","H2",1022,-2.367293,34.062509,"3/22/2017","5/14/2017",53,222.92,769.044748,1295.06,42.5,0.17,1.6,"Chr.ori",1.8,0.7,8,45,4,28.6,3,95,0.97,20.81,21.78,89.48,3.548218029,NA,NA,NA,"target",1.11,0.007337526,NA,NA,NA
"83","WET_P_4_EX_H2","WET_P_4_H2","WET_P","WET_P_4","WET_P_3","Mwantimba","WET","P",4,3,"EX","H2",1020,-2.36857,34.062586,"3/22/2017","5/14/2017",53,222.92,462.304904,1295.06,57.26,0.154,NA,"Chr.ori",1.8,0.4,18,35,5.2,28.6,25,85,0,26.71,26.71,77.4,3.121593291,0.493710692,2.434948822,0.06336478,"target",9.22,0.483228512,-0.447589099,NA,-0.111897275
"84","WET_P_4_OP_H2","WET_P_4_H2","WET_P","WET_P_4","WET_P_3","Mwantimba","WET","P",4,3,"OP","H2",1020,-2.36857,34.062586,"3/22/2017","5/14/2017",53,222.92,685.2290149,1295.06,57.26,0.154,NA,"Chr.ori",1.7,2.1,55,70,2.5,17.6,25,95,0,17.84,17.84,67.98,2.6278826,NA,NA,NA,"target",17.76,0.93081761,NA,NA,NA
"85","DRY_W_1_EX_H2","DRY_W_1_H2","DRY_W","DRY_W_1","DRY_W_3","Maswa","DRY","W",1,3,"EX","H2",995,-3.299332,34.848458,"3/24/2017","5/11/2017",48,115.33,612.977094,754.84,12,0.294,2.34,"Cyn.dac",2,6.8,13,30,NA,NA,NA,NA,14.67,41.78,56.45,NA,NA,NA,NA,NA,"target",NA,NA,NA,NA,NA
"86","DRY_W_1_EX2_H2","DRY_W_1_H2","DRY_W","DRY_W_1","DRY_W_3","Maswa","DRY","W",1,3,"EX2","H2",995,-3.299332,34.848458,"3/25/2017","5/11/2017",47,115.33,728.3113467,754.84,12,0.294,2.34,"Cyn.dac",2.3,19.5,13,35,2.5,13,15,60,24.35,56.73,81.08,46.41,1.074468085,1.291371158,-1.38720027,1.210283688,"target",8.04,0.03427896,0.125295508,-2.343380615,0.036288416
"87","DRY_W_1_OP_H2","DRY_W_1_H2","DRY_W","DRY_W_1","DRY_W_3","Maswa","DRY","W",1,3,"OP","H2",995,-3.299332,34.848458,"3/24/2017","5/11/2017",48,115.33,843.6455994,754.84,12,0.294,2.34,"Cyn.dac",1.5,3.6,8,38,1.7,3.3,10,30,7.46,20.77,28.23,24.56,-0.212384259,NA,NA,NA,"target",5.92,-0.08912037,NA,NA,NA
"88","DRY_W_2_EX_H2","DRY_W_2_H2","DRY_W","DRY_W_2","DRY_W_4","Maswa","DRY","W",2,4,"EX","H2",980,-3.303268,34.847796,"3/24/2017","5/11/2017",48,115.33,612.977094,754.84,17.39,0.264,NA,"Cyn.dac",0.5,1.5,4,35,1.5,6.8,10,40,3.03,34.02,37.05,43.6,0.184606481,1.583333333,1.111111111,0.774305556,"target",4.07,0.114583333,-0.077546296,0.339506173,-0.023408565
"89","DRY_W_2_EX2_H2","DRY_W_2_H2","DRY_W","DRY_W_2","DRY_W_4","Maswa","DRY","W",2,4,"EX2","H2",980,-3.303268,34.847796,"3/25/2017","5/11/2017",47,115.33,728.3113467,754.84,17.39,0.264,NA,"Cyn.dac",2.5,6.4,15,40,2,9.6,40,60,9.42,80.87,90.29,46.29,0.34751773,1.776004728,-0.747635934,1.401536643,"target",24.86,1.345744681,1.149527187,1.614460205,0.539745863
"90","DRY_W_2_OP_H2","DRY_W_2_H2","DRY_W","DRY_W_2","DRY_W_4","Maswa","DRY","W",2,4,"OP","H2",980,-3.303268,34.847796,"3/24/2017","5/11/2017",48,115.33,843.6455994,754.84,17.39,0.264,NA,"Cyn.dac",1.7,3.5,10,30,1.7,3.2,15,25,2.09,38.32,40.41,16.24,-1.398726852,NA,NA,NA,"target",5.41,0.19212963,NA,NA,NA
"91","DRY_W_3_EX_H2","DRY_W_3_H2","DRY_W","DRY_W_3","DRY_W_1","Maswa","DRY","W",3,1,"EX","H2",998,-3.295645,34.852435,"3/24/2017","5/11/2017",48,115.33,610.9396387,717.36,16.5,0.226,1.97,"Cyn.dac",1.2,4.1,6,50,NA,NA,NA,NA,8.26,30.12,38.38,NA,NA,NA,NA,NA,"target",NA,NA,NA,NA,NA
"92","DRY_W_3_EX2_H2","DRY_W_3_H2","DRY_W","DRY_W_3","DRY_W_1","Maswa","DRY","W",3,1,"EX2","H2",998,-3.295645,34.852435,"3/25/2017","5/11/2017",47,115.33,726.2738914,717.36,16.5,0.226,1.97,"Cyn.dac",1.5,4.3,6,31,NA,NA,NA,NA,17.64,56.39,74.03,NA,NA,NA,NA,NA,"target",NA,NA,NA,NA,NA
"93","DRY_W_3_OP_H2","DRY_W_3_H2","DRY_W","DRY_W_3","DRY_W_1","Maswa","DRY","W",3,1,"OP","H2",998,-3.295645,34.852435,"3/24/2017","5/11/2017",48,115.33,841.6081441,717.36,16.5,0.226,1.97,"Cyn.dac",1.5,14.8,15,62,NA,NA,NA,NA,7.26,17.91,25.17,0,-1.456597222,NA,NA,NA,"target",0,-0.420138889,NA,NA,NA
"94","DRY_W_4_EX_H2","DRY_W_4_H2","DRY_W","DRY_W_4","DRY_W_2","Maswa","DRY","W",4,2,"EX","H2",1000,-3.296013,34.854327,"3/25/2017","5/11/2017",47,132.71,643.7125121,717.36,36.4,0.218,NA,"Cyn.dac",1,2.3,6,35,2,3.6,18,25,3.59,49.69,53.28,25.81,-0.023640662,0.591607565,3.519897557,0.147901891,"target",14.46,0.358747045,0.554964539,-0.761754662,0.123865248
"95","DRY_W_4_EX2_H2","DRY_W_4_H2","DRY_W","DRY_W_4","DRY_W_2","Maswa","DRY","W",4,2,"EX2","H2",1000,-3.296013,34.854327,"3/25/2017","5/11/2017",47,132.71,776.4234698,717.36,36.4,0.218,NA,"Cyn.dac",1.8,3.2,7,35,NA,NA,20,45,49.76,46.73,96.49,NA,NA,NA,NA,NA,"target",0,NA,NA,NA,NA
"96","DRY_W_4_OP_H2","DRY_W_4_H2","DRY_W","DRY_W_4","DRY_W_2","Maswa","DRY","W",4,2,"OP","H2",1000,-3.296013,34.854327,"3/25/2017","5/11/2017",47,132.71,909.1344275,717.36,36.4,0.218,NA,"Cyn.dac",1.5,NA,8,55,1.5,1.2,10,25,8.39,17.82,26.21,15.8,-0.615248227,NA,NA,NA,"target",5.07,-0.196217494,NA,NA,NA
"97","DRY_P_1_EX_H2","DRY_P_1_H2","DRY_P","DRY_P_1","DRY_P_2","Makao","DRY","P",1,2,"EX","H2",1009,-3.303212,34.847736,"3/26/2017","5/9/2017",44,90.82,404.4296025,672.04,61.83,0.129,1.27,"Chl.pyc",4,7.1,11,60,4,15.6,25,85,3.06,106.62,109.68,72.93,1.124368687,2.603535354,0.445526696,2.413068182,"target",24.77,1.056186869,0.092171717,-0.089646465,-0.565593434
"98","DRY_P_1_OP_H2","DRY_P_1_H2","DRY_P","DRY_P_1","DRY_P_2","Makao","DRY","P",1,2,"OP","H2",1009,-3.303212,34.847736,"3/26/2017","5/9/2017",44,90.82,495.2463218,672.04,61.83,0.129,1.27,"Chl.pyc",1.8,7.9,30,70,1.5,8.8,65,75,8.04,47.08,55.12,31.69,-1.479166667,NA,NA,NA,"target",23.31,0.964015152,NA,NA,NA
"99","DRY_P_2_EX_H2","DRY_P_2_H2","DRY_P","DRY_P_2","DRY_P_3","Makao","DRY","P",2,3,"EX","H2",1006,-3.408426,34.850244,"3/26/2017","5/9/2017",44,90.82,404.4296025,672.04,66.85,0.129,NA,"Chl.pyc",1.1,1.1,15,28,1.5,11.2,25,55,20.78,33.33,54.11,29.67,-0.799873737,0.829545455,-1.454315886,0.664962121,"target",14.68,0.729166667,0.852272727,1.511503928,0.220517677
"100","DRY_P_2_OP_H2","DRY_P_2_H2","DRY_P","DRY_P_2","DRY_P_3","Makao","DRY","P",2,3,"OP","H2",1006,-3.408426,34.850244,"3/26/2017","5/9/2017",44,90.82,495.2463218,672.04,66.85,0.129,NA,"Chl.pyc",1.5,2.6,10,40,1.5,6.6,15,35,3.13,39.21,42.34,16.53,-1.629419192,NA,NA,NA,"target",1.18,-0.123106061,NA,NA,NA
"101","DRY_P_3_EX_H2","DRY_P_3_H2","DRY_P","DRY_P_3","DRY_P_1","Makao","DRY","P",3,1,"EX","H2",1001,-3.406316,34.850407,"3/26/2017","5/9/2017",44,90.82,444.4483937,672.04,58.83,0.146,1.55,"Chl.pyc",1.8,2.2,25,35,2,14.2,40,55,NA,0,NA,27.67,-1.622474747,-0.764520202,-2.439451331,-0.797190657,"target",13.47,0.748737374,0.382575758,0.673926768,0.269981061
"102","DRY_P_3_OP_H2","DRY_P_3_H2","DRY_P","DRY_P_3","DRY_P_1","Makao","DRY","P",3,1,"OP","H2",1001,-3.406316,34.850407,"3/26/2017","5/9/2017",44,90.82,535.265113,672.04,58.83,0.146,1.55,"Chl.pyc",1.2,3.5,15,50,2.5,14.1,15,70,1.61,51.76,53.37,39.78,-0.857954545,NA,NA,NA,"target",7.41,0.366161616,NA,NA,NA
"103","DRY_P_4_EX_H2","DRY_P_4_H2","DRY_P","DRY_P_4","","Makao","DRY","P",4,NA,"EX","H2",1003,-3.406853,34.8516,"3/26/2017","5/9/2017",44,90.82,444.4483937,672.04,57.61,0.145,NA,"Chl.pyc",1.3,4.5,7,35,1,6.1,10,40,9.01,47.2,56.21,26.72,-0.646464646,-1.315025253,-0.449494949,-1.57667298,"target",5.69,0.230429293,-0.660984848,0.372474747,-0.372159091
"104","DRY_P_4_OP_H2","DRY_P_4_H2","DRY_P","DRY_P_4","","Makao","DRY","P",4,NA,"OP","H2",1003,-3.406853,34.8516,"3/26/2017","5/9/2017",44,90.82,535.265113,672.04,57.61,0.145,NA,"Chl.pyc",1.2,3.7,15,60,2,12.4,40,75,2.04,34.92,36.96,47.55,0.668560606,NA,NA,NA,"target",16.16,0.891414141,NA,NA,NA
"105","SE_1_EX_H2","SE_1_H2","SE","SE_1","","Seronera","SE","W",1,NA,"EX","H2",1023,-2.437747,34.855162,"3/18/2017","5/17/2017",60,136.42,393.5595194,855.62,53.59,0.113,NA,"Dig.mac",5,4.5,15,50,5.8,35.6,25,60,5.02,36.34,41.36,65.63,1.00462963,-0.04212963,1.366231762,-0.487361111,"target",20.74,0.510185185,0.605092593,-0.659259259,0.186782407
"106","SE_1_EX2_H2","SE_1_H2","SE","SE_1","","Seronera","SE","W",1,NA,"EX2","H2",1023,-2.437747,34.855162,"3/18/2017","5/17/2017",60,136.42,529.9750088,855.62,53.59,0.113,NA,"Dig.mac",4.5,2.5,7,45,4.5,21.5,15,50,3.18,47.03,50.21,48.94,0.231944444,-0.814814815,0.833670034,-1.177546296,"target",9.19,-0.024537037,0.07037037,-1.663580247,0.010555556
"107","SE_1_OP_H2","SE_1_H2","SE","SE_1","","Seronera","SE","W",1,NA,"OP","H2",1023,-2.437747,34.855162,"3/18/2017","5/17/2017",60,136.42,666.3904983,855.62,53.59,0.113,NA,"Dig.mac",5.1,10.9,8,55,4.7,20.4,15,75,9.72,34.21,43.93,66.54,1.046759259,NA,NA,NA,"target",7.67,-0.094907407,NA,NA,NA
"108","SE_2_EX_H2","SE_2_H2","SE","SE_2","","Seronera","SE","W",2,NA,"EX","H2",1025,-2.437766,34.855394,"3/18/2017","5/17/2017",60,136.42,393.5595194,855.62,63.33,0.13,1.31,"Dig.mac",5.4,NA,25,75,8,23.4,30,85,4.68,36.83,41.51,85.99,2.429166667,3.511574074,0.803921569,3.26650463,"target",32.45,1.155092593,NA,1.535493827,0.450694444
"109","SE_2_EX2_H2","SE_2_H2","SE","SE_2","","Seronera","SE","W",2,NA,"EX2","H2",1025,-2.437766,34.855394,"3/18/2017","5/17/2017",60,136.42,529.9750088,855.62,63.33,0.13,1.31,"Dig.mac",4.5,8.9,10,65,5.6,32,10,55,7.25,16.19,23.44,61.88,1.312962963,2.39537037,1.329124579,1.458287037,"target",5.81,-0.078240741,NA,-0.782407407,0.026898148
"110","SE_2_OP_H2","SE_2_H2","SE","SE_2","","Seronera","SE","W",2,NA,"OP","H2",1025,-2.437766,34.855394,"3/18/2017","5/17/2017",60,136.42,666.3904983,855.62,63.33,0.13,1.31,"Dig.mac",3,6.5,7,55,2.2,11.8,8,25,7.5,26.02,33.52,10.14,-1.082407407,NA,NA,NA,"target",NA,NA,NA,NA,NA
"111","SE_3_EX_H2","SE_3_H2","SE","SE_3","","Seronera","SE","W",3,NA,"EX","H2",1027,-2.437991,34.855418,"3/18/2017","5/17/2017",60,136.42,393.5595194,855.62,64.45,0.129,NA,"Dig.mac",4.5,6.7,10,50,5.7,28.4,20,65,16.94,46.21,63.15,51.37,0.559722222,-0.148148148,0.021794872,0.156342593,"target",7.99,0.077777778,-0.627777778,-3.019290123,-0.125555556
"112","SE_3_EX2_H2","SE_3_H2","SE","SE_3","","Seronera","SE","W",3,NA,"EX2","H2",1027,-2.437991,34.855418,"3/18/2017","5/17/2017",60,136.42,529.9750088,855.62,64.45,0.129,NA,"Dig.mac",5.1,7.8,15,50,3.6,24.6,10,70,9.12,30.96,40.08,63.84,1.137037037,0.429166667,0.585185185,0.679375,"target",5.26,-0.048611111,-0.754166667,-2.433641975,-0.175185185
"113","SE_3_OP_H2","SE_3_H2","SE","SE_3","","Seronera","SE","W",3,NA,"OP","H2",1027,-2.437991,34.855418,"3/18/2017","5/17/2017",60,136.42,666.3904983,855.62,64.45,0.129,NA,"Dig.mac",3.9,7.7,15,45,4.5,22.4,20,55,6.31,32.97,39.28,54.57,0.70787037,NA,NA,NA,"target",21.55,0.705555556,NA,NA,NA
"114","SE_4_EX_H2","SE_4_H2","SE","SE_4","","Seronera","SE","W",4,NA,"EX","H2",1026,-2.438079,34.854989,"3/18/2017","5/17/2017",60,136.42,393.5595194,855.62,65.67,0.143,1.5,"Dig.mac",4,10.1,6,50,5.5,24.4,20,60,9.73,42.17,51.9,61.99,1.180555556,0.578703704,1.029063786,0.347222222,"target",8.14,-0.043518519,0.151388889,-2.319444444,0.052824074
"115","SE_4_EX2_H2","SE_4_H2","SE","SE_4","","Seronera","SE","W",4,NA,"EX2","H2",1026,-2.438079,34.854989,"3/18/2017","5/17/2017",60,136.42,529.9750088,855.62,65.67,0.143,1.5,"Dig.mac",5.3,7,25,65,10.5,28,25,85,26.28,34.41,60.69,88.52,2.408796296,1.806944444,1.067235536,2.108703704,"target",21.61,0.580092593,0.775,-0.201851852,0.227569444
"116","SE_4_OP_H2","SE_4_H2","SE","SE_4","","Seronera","SE","W",4,NA,"OP","H2",1026,-2.438079,34.854989,"3/18/2017","5/17/2017",60,136.42,666.3904983,855.62,65.67,0.143,1.5,"Dig.mac",3,6,4,45,5,20.4,10,60,9.08,27.41,36.49,49.49,0.601851852,NA,NA,NA,"target",4.87,-0.194907407,NA,NA,NA
"117","WET_W_1_EX_H3","WET_W_1_H3","WET_W","WET_W_1","WET_W_3","Handajega","WET","W",1,3,"EX","H3",954,-2.272484,34.023326,"5/13/2017","7/24/2017",72,95.97,822.9242184,1279.26,64.67,0.102,1.39,"The.tri",1.5,7.4,5,25,1.6,7.2,5,17,2.22,23.49,25.71,22.49,-1.044753086,0.12191358,-1.270803074,-0.038935185,"target",8.41,-0.227237654,0.201003086,-0.407021605,0.006346451
"118","WET_W_1_OP_H3","WET_W_1_H3","WET_W","WET_W_1","WET_W_3","Handajega","WET","W",1,3,"OP","H3",954,-2.272484,34.023326,"5/13/2017","7/24/2017",72,95.97,918.8959025,1279.26,64.67,0.102,1.39,"The.tri",4,12.2,12,35,2,6.8,8,25,14.3,35.27,49.57,19.33,-1.166666667,NA,NA,NA,"target",3.2,-0.428240741,NA,NA,NA
"119","WET_W_2_EX_H3","WET_W_2_H3","WET_W","WET_W_2","WET_W_4","Handajega","WET","W",2,4,"EX","H3",953,-2.2783,34.024459,"5/13/2017","7/24/2017",72,95.97,822.9242184,1279.26,62.05,0.113,NA,"The.tri",3,25.4,40,70,2,4.2,10,27,14.86,37.83,52.69,30.95,0.69367284,0.55941358,3.42166781,0.163734568,"target",7.67,NA,0.13117284,NA,0.016412037
"120","WET_W_2_OP_H3","WET_W_2_H3","WET_W","WET_W_2","WET_W_4","Handajega","WET","W",2,4,"OP","H3",953,-2.2783,34.024459,"5/13/2017","7/24/2017",72,95.97,918.8959025,1279.26,62.05,0.113,NA,"The.tri",2.5,13.2,25,55,1.5,10.2,8,25,NA,12.97,12.97,16.45,0.134259259,NA,NA,NA,"target",4.27,NA,NA,NA,NA
"121","WET_W_3_EX_H3","WET_W_3_H3","WET_W","WET_W_3","WET_W_1","Handajega","WET","W",3,1,"EX","H3",951,-2.277999,34.027678,"5/13/2017","7/24/2017",72,95.97,828.6157896,1279.26,59.67,0.108,1.45,"The.tri",2.2,21,25,60,3,21,35,65,63.96,17.08,81.04,41.21,0.923996914,0.859567901,1.23526936,0.814332562,"target",21.13,NA,0.493055556,NA,0.262770062
"122","WET_W_3_OP_H3","WET_W_3_H3","WET_W","WET_W_3","WET_W_1","Handajega","WET","W",3,1,"OP","H3",951,-2.277999,34.027678,"5/13/2017","7/24/2017",72,95.97,924.5874737,1279.26,59.67,0.108,1.45,"The.tri",3.4,14.8,25,50,2.5,6.8,7,30,NA,17.26,17.26,18.93,0.064429012,NA,NA,NA,"target",8.35,NA,NA,NA,NA
"123","WET_W_4_EX_H3","WET_W_4_H3","WET_W","WET_W_4","WET_W_2","Handajega","WET","W",4,2,"EX","H3",950,-2.278837,34.031884,"5/13/2017","7/24/2017",72,95.97,828.6157896,1279.26,55.57,0.131,NA,"The.tri",4,10.8,15,35,3,9,20,45,9.28,24.44,33.72,31.64,0.237268519,-0.37962963,-0.565414952,0.117222222,"target",26.72,0.756558642,0.584104938,3.044278253,0.148094136
"124","WET_W_4_OP_H3","WET_W_4_H3","WET_W","WET_W_4","WET_W_2","Handajega","WET","W",4,2,"OP","H3",950,-2.278837,34.031884,"5/13/2017","7/24/2017",72,95.97,924.5874737,1279.26,55.57,0.131,NA,"The.tri",3.2,22.2,20,55,2,2.6,13,27,7.11,18.38,25.49,41.48,0.616898148,NA,NA,NA,"target",11.58,0.172453704,NA,NA,NA
"125","WET_P_1_EX_H3","WET_P_1_H3","WET_P","WET_P_1","WET_P_1","Mwantimba","WET","P",1,1,"EX","H3",957,-2.350052,34.049976,"5/14/2017","7/23/2017",70,71.7,840.7410479,1295.06,45,0.135,1.17,"Chr.ori",3,2.2,38,55,2.5,2.2,28,40,24.25,33.89,58.14,49.95,0.81031746,0.477380952,3.002314815,0.266190476,"target",38.76,0.888492063,0.082142857,3.327853364,-0.006119048
"126","WET_P_1_OP_H3","WET_P_1_H3","WET_P","WET_P_1","WET_P_1","Mwantimba","WET","P",1,1,"OP","H3",957,-2.350052,34.049976,"5/14/2017","7/23/2017",70,71.7,912.4373479,1295.06,45,0.135,1.17,"Chr.ori",1,2.2,70,85,1,1.4,30,35,16.37,13.16,29.53,37.92,0.332936508,NA,NA,NA,"target",36.69,0.806349206,NA,NA,NA
"127","WET_P_2_EX_H3","WET_P_2_H3","WET_P","WET_P_2","WET_P_2","Mwantimba","WET","P",2,2,"EX","H3",959,-2.348488,34.05011,"5/14/2017","7/23/2017",70,71.7,840.7410479,1295.06,45.98,0.119,NA,"Chr.ori",2,4.4,40,60,2.2,8.8,25,37,24.42,36.79,61.21,40.87,0.466269841,0.398809524,2.605534106,0.331011905,"target",30.58,0.752380952,0.114285714,1.77989418,0.138492063
"128","WET_P_2_OP_H3","WET_P_2_H3","WET_P","WET_P_2","WET_P_2","Mwantimba","WET","P",2,2,"OP","H3",959,-2.348488,34.05011,"5/14/2017","7/23/2017",70,71.7,912.4373479,1295.06,45.98,0.119,NA,"Chr.ori",1.3,5.4,45,55,1.9,1.8,15,22,11.62,17.5,29.12,30.82,0.067460317,NA,NA,NA,"target",27.7,0.638095238,NA,NA,NA
