plot.id,block.id.harvest,site.id,block.id,stu.block.id,site.name,region,landuse,block,stu.block,treatment,harvest,wp,lat,long,setup.date,harvest.date,growth.period,rain.sum,rain.acc.sum,target.sp.,target_other,pasture.disc.setup,height. setup,sp.cover.setup,total.veg.cover.setup,pasture.disc.harvest,height.harvest,sp.cover.harvest,total.veg.cover.harvest,biomass.sp.,biomass.total.g,productivity.g.m2.day,consumption.g.m2.day,productivity.total.g.m2.day,consumption.total.g.m2.day
SE_2_OP_H7,SE_2_H7,SE,SE_2,,Seronera,SE,W,2,,OP,H7,1025,-2.437766,34.855394,03/12/2018,5/19/2018,68,383,4289.227106,Dig.mac,target,4,29.8,10,70,6.5,66.6,5,95,2.86,143.86,-1.31372549,,1.267973856,
SE_3_EX_H7,SE_3_H7,SE,SE_3,,Seronera,SE,W,3,,EX,H7,1027,-2.437991,34.855418,03/12/2018,5/19/2018,68,383,3523.218077,Dig.mac,target,3.5,9.1,20,63,5,30.8,15,72,18.74,73.96,-0.47998366,-0.000816993,0.865196078,1.047794118
SE_3_EX2_H7,SE_3_H7,SE,SE_3,,Seronera,SE,W,3,,EX2,H7,1027,-2.437991,34.855418,03/12/2018,5/19/2018,68,383,3906.222592,Dig.mac,target,5,8.8,15,45,9,53.4,20,70,18.89,82.89,-0.473856209,0.005310458,1.22998366,1.412581699
SE_3_OP_H7,SE_3_H7,SE,SE_3,,Seronera,SE,W,3,,OP,H7,1027,-2.437991,34.855418,03/12/2018,5/19/2018,68,383,4289.227106,Dig.mac,target,3,6.3,15,55,4.5,20,20,52,18.76,48.31,-0.479166667,,-0.182598039,
SE_4_EX_H7,SE_4_H7,SE,SE_4,,Seronera,SE,W,4,,EX,H7,1026,-2.438079,34.854989,03/12/2018,5/19/2018,68,383,3523.218077,Dig.mac,target,5,17.3,20,53,8.5,41.4,30,70,43.82,98.44,0.52246732,1.79003268,-0.937908497,0.196078431
SE_4_EX2_H7,SE_4_H7,SE,SE_4,,Seronera,SE,W,4,,EX2,H7,1026,-2.438079,34.854989,03/12/2018,5/19/2018,68,383,3906.222592,Dig.mac,target,8,46,25,75,8.5,34,30,70,45.08,119.92,0.573937908,1.841503268,-0.060457516,1.073529412
SE_4_OP_H7,SE_4_H7,SE,SE_4,,Seronera,SE,W,4,,OP,H7,1026,-2.438079,34.854989,03/12/2018,5/19/2018,68,383,4289.227106,Dig.mac,target,3.5,11.8,25,50,10,49.2,0,55,0,93.64,-1.267565359,,-1.133986928,
WET_W_1_H0,WET_W_1_H1,WET_W,WET_W_1,WET_W_3,Handajega,WET,W,1,3,H0,H0,954,-2.272484,34.023326,2/16/2017,,0,0,0,other,other,3,2.6,35,50,,,,,13.97,15.8,,,,
WET_W_2_H0,WET_W_2_H1,WET_W,WET_W_2,WET_W_4,Handajega,WET,W,2,4,H0,H0,953,-2.2783,34.024459,2/16/2017,,0,0,0,other,other,,,30,40,,,,,10.14,12.36,,,,
WET_W_3_H0,WET_W_3_H1,WET_W,WET_W_3,WET_W_1,Handajega,WET,W,3,1,H0,H0,951,-2.277999,34.027678,2/16/2017,,0,0,0,other,other,3.4,3.8,35,60,,,,,14.16,22.77,,,,
WET_W_4_H0,WET_W_4_H1,WET_W,WET_W_4,WET_W_2,Handajega,WET,W,4,2,H0,H0,950,-2.278837,34.031884,2/16/2017,,0,0,0,other,other,1.5,2.6,45,70,,,,,29.26,29.26,,,,
WET_P_1_H0,WET_P_1_H1,WET_P,WET_P_1,WET_P_1,Mwantimba,WET,P,1,1,H0,H0,957,-2.350052,34.049976,2/17/2017,,0,0,0,other,other,0.5,,4,5,,,,,0.86,3.28,,,,
WET_P_2_H0,WET_P_2_H1,WET_P,WET_P_2,WET_P_2,Mwantimba,WET,P,2,2,H0,H0,959,-2.348488,34.05011,2/17/2017,,0,0,0,other,other,0.5,0.8,14,15,,,,,2.52,3.21,,,,
WET_P_3_H0,WET_P_3_H1,WET_P,WET_P_3,WET_P_4,Mwantimba,WET,P,3,4,H0,H0,1022,-2.367293,34.062509,2/17/2017,,0,0,0,other,other,1,1.2,,,,,,,4.96,4.96,,,,
WET_P_4_H0,WET_P_4_H1,WET_P,WET_P_4,WET_P_3,Mwantimba,WET,P,4,3,H0,H0,1020,-2.36857,34.062586,2/23/2017,,0,0,0,other,other,,0.7,8,20,,,,,2.76,4.41,,,,
DRY_W_1_H0,DRY_W_1_H1,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,W,1,3,H0,H0,995,-3.299332,34.848458,2/19/2017,,0,0,0,other,other,,0.3,8,30,,,,,1.98,14.22,,,,
DRY_W_2_H0,DRY_W_2_H1,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,W,2,4,H0,H0,980,-3.303268,34.847796,2/19/2017,,0,0,0,other,other,,0.4,28,40,,,,,7.26,11.25,,,,
DRY_W_3_H0,DRY_W_3_H1,DRY_W,DRY_W_3,DRY_W_1,Maswa,DRY,W,3,1,H0,H0,998,-3.295645,34.852435,2/20/2017,,0,0,0,other,other,,0.4,22,30,,,,,11.05,13.47,,,,
DRY_W_4_H0,DRY_W_4_H1,DRY_W,DRY_W_4,DRY_W_2,Maswa,DRY,W,4,2,H0,H0,1000,-3.296013,34.854327,2/20/2017,,0,0,0,other,other,,0.4,30,40,,,,,13.36,14.83,,,,
DRY_P_1_H0,DRY_P_1_H1,DRY_P,DRY_P_1,DRY_P_2,Makao,DRY,P,1,2,H0,H0,1009,-3.303212,34.847736,2/21/2017,,0,0,0,other,other,1.4,3.1,40,50,,,,,11.73,13.76,,,,
DRY_P_2_H0,DRY_P_2_H1,DRY_P,DRY_P_2,DRY_P_3,Makao,DRY,P,2,3,H0,H0,1006,-3.408426,34.850244,2/21/2017,,0,0,0,other,other,0.5,1.3,18,45,,,,,4.22,10.12,,,,
DRY_P_3_H0,DRY_P_3_H1,DRY_P,DRY_P_3,DRY_P_1,Makao,DRY,P,3,1,H0,H0,1001,-3.406316,34.850407,2/20/2017,,0,0,0,other,other,1,3,22,30,,,,,11,11.79,,,,
DRY_P_4_H0,DRY_P_4_H1,DRY_P,DRY_P_4,,Makao,DRY,P,4,,H0,H0,1003,-3.406853,34.8516,2/20/2017,,0,0,0,other,other,1.3,1.9,33,40,,,,,11.66,12.82,,,,
SE_1_H0,SE_1_H1,SE_1_,SE_1,,Seronera,SE,W,1,,H0,H0,1023,-2.437747,34.855162,2/26/2017,,0,0,0,other,other,,,35,35,,,,,12.35,12.35,,,,
SE_2_H0,SE_2_H1,SE_2_,SE_2,,Seronera,SE,W,2,,H0,H0,1025,-2.437766,34.855394,2/26/2017,,0,0,0,other,other,,,30,30,,,,,8.48,8.48,,,,
SE_3_H0,SE_3_H1,SE_3_,SE_3,,Seronera,SE,W,3,,H0,H0,1027,-2.437991,34.855418,2/26/2017,,0,0,0,other,other,,,40,40,,,,,9.81,9.81,,,,
SE_4_H0,SE_4_H1,SE_4_,SE_4,,Seronera,SE,W,4,,H0,H0,1026,-2.438079,34.854989,2/26/2017,,0,0,0,other,other,,,35,35,,,,,10.1,10.1,,,,
WET_W_1_EX_H1,WET_W_1_H1,WET_W,WET_W_1,WET_W_3,Handajega,WET,W,1,3,EX,H1,954,-2.272484,34.023326,2/16/2017,3/20/2017,32,145.67,145.67,other,other,3,1.9,55,65,4,1.2,41,45,16.1,17.38,0.18,0.36,0.137152778,0.316840278
WET_W_1_OP_H1,WET_W_1_H1,WET_W,WET_W_1,WET_W_3,Handajega,WET,W,1,3,OP,H1,954,-2.272484,34.023326,2/16/2017,3/20/2017,32,145.67,291.3436151,other,other,2.5,2.3,30,40,1.5,1.4,22,30,11.99,13.73,-0.17,,-0.1796875,
WET_W_2_EX_H1,WET_W_2_H1,WET_W,WET_W_2,WET_W_4,Handajega,WET,W,2,4,EX,H1,953,-2.2783,34.024459,2/16/2017,3/20/2017,32,145.67,145.6718075,other,other,2.3,2.1,20,40,2.3,2.6,15,20,5.28,7.75,-0.42,-0.01,-0.400173611,0.039930556
WET_W_2_OP_H1,WET_W_2_H1,WET_W,WET_W_2,WET_W_4,Handajega,WET,W,2,4,OP,H1,953,-2.2783,34.024459,2/16/2017,3/20/2017,32,145.67,291.3436151,other,other,2.5,0.6,28,40,1.5,0.6,17,24,5.44,7.29,-0.41,,-0.440104167,
WET_W_3_EX_H1,WET_W_3_H1,WET_W,WET_W_3,WET_W_1,Handajega,WET,W,3,1,EX,H1,951,-2.277999,34.027678,2/16/2017,3/21/2017,33,152.53,152.5287964,other,other,3.5,2.4,30,55,2.5,4.1,30,50,6.52,14.7,-0.64,-0.53,-0.679292929,-0.761784512
WET_W_3_OP_H1,WET_W_3_H1,WET_W,WET_W_3,WET_W_1,Handajega,WET,W,3,1,OP,H1,951,-2.277999,34.027678,2/16/2017,3/21/2017,33,152.53,305.0575929,other,other,2.5,2.6,25,45,0.7,4.5,25,40,12.83,23.75,-0.11,,0.082491582,
WET_W_4_EX_H1,WET_W_4_H1,WET_W,WET_W_4,WET_W_2,Handajega,WET,W,4,2,EX,H1,950,-2.278837,34.031884,2/16/2017,3/21/2017,33,152.53,152.5287964,other,other,1.5,0.9,55,70,1.8,2.7,30,35,10.26,13.17,-1.6,0.49,-1.354377104,0.266835017
WET_W_4_OP_H1,WET_W_4_H1,WET_W,WET_W_4,WET_W_2,Handajega,WET,W,4,2,OP,H1,950,-2.278837,34.031884,2/16/2017,3/21/2017,33,152.53,305.0575929,other,other,2.5,1.8,40,65,1.8,2.2,12,30,4.45,10,,,-1.621212121,
WET_P_1_EX_H1,WET_P_1_H1,WET_P,WET_P_1,WET_P_1,Mwantimba,WET,P,1,1,EX,H1,957,-2.350052,34.049976,2/17/2017,3/22/2017,33,161.6,161.5982631,other,other,0.5,0.4,6,7,1.8,0.9,19,25,13.25,15.16,1.04,0.86,1,0.292087542
WET_P_1_OP_H1,WET_P_1_H1,WET_P,WET_P_1,WET_P_1,Mwantimba,WET,P,1,1,OP,H1,957,-2.350052,34.049976,2/17/2017,3/22/2017,33,161.6,323.1965263,other,other,1,1,5,15,1.5,0.8,8,18,3,11.69,0.18,,0.707912458,
WET_P_2_EX_H1,WET_P_2_H1,WET_P,WET_P_2,WET_P_2,Mwantimba,WET,P,2,2,EX,H1,959,-2.348488,34.05011,2/17/2017,3/22/2017,33,161.6,161.5982631,other,other,0.5,0.6,15,15,1.6,3,40,40,13.46,13.46,0.92,0.69,0.862794613,0.677609428
WET_P_2_OP_H1,WET_P_2_H1,WET_P,WET_P_2,WET_P_2,Mwantimba,WET,P,2,2,OP,H1,959,-2.348488,34.05011,2/17/2017,3/22/2017,33,161.6,323.1965263,other,other,1,0.2,7,7,1,2.6,17,20,5.26,5.41,0.23,,0.185185185,
WET_P_3_EX_H1,WET_P_3_H1,WET_P,WET_P_3,WET_P_4,Mwantimba,WET,P,3,4,EX,H1,1022,-2.367293,34.062509,2/17/2017,3/22/2017,33,161.6,161.5982631,other,other,1,1.5,,,3.2,2.6,65,70,31.55,36.71,2.24,0.9,2.672558923,1.256734007
WET_P_3_OP_H1,WET_P_3_H1,WET_P,WET_P_3,WET_P_4,Mwantimba,WET,P,3,4,OP,H1,1022,-2.367293,34.062509,2/17/2017,3/22/2017,33,161.6,323.1965263,other,other,1,0.9,,,1.6,0.8,53,55,20.81,21.78,,,1.415824916,
WET_P_4_EX_H1,WET_P_4_H1,WET_P,WET_P_4,WET_P_3,Mwantimba,WET,P,4,3,EX,H1,1020,-2.36857,34.062586,2/23/2017,3/22/2017,27,119.69,119.6903966,other,other,,0.7,11,20,1.5,0.7,60,60,26.71,26.71,2.46,0.91,2.294238683,0.91255144
WET_P_4_OP_H1,WET_P_4_H1,WET_P,WET_P_4,WET_P_3,Mwantimba,WET,P,4,3,OP,H1,1020,-2.36857,34.062586,2/23/2017,3/22/2017,27,119.69,239.3807932,other,other,,0.4,7,15,0.5,1.5,40,40,17.84,17.84,1.55,,1.381687243,
DRY_W_1_EX_H1,DRY_W_1_H1,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,W,1,3,EX,H1,995,-3.299332,34.848458,2/19/2017,3/24/2017,33,165.31,165.312109,other,other,,1.8,10,20,3.5,6.8,43,55,41.78,56.45,3.35,1.77,3.554713805,2.375420875
DRY_W_1_EX2_H1,DRY_W_1_H1,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,W,1,3,EX2,H1,995,-3.299332,34.848458,2/19/2017,3/25/2017,34,167.02,497.6428413,other,other,,1.2,20,30,2.8,13.4,50,78,56.73,81.08,4.47,2.94,5.462418301,4.317810458
DRY_W_1_OP_H1,DRY_W_1_H1,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,W,1,3,OP,H1,995,-3.299332,34.848458,2/19/2017,3/24/2017,33,165.31,330.624218,other,other,,0.4,17,35,2,1.7,20,28,20.77,28.23,1.58,,1.179292929,
DRY_W_2_EX_H1,DRY_W_2_H1,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,W,2,4,EX,H1,980,-3.303268,34.847796,2/19/2017,3/24/2017,33,165.31,165.312109,other,other,,0.4,30,45,0.5,1.7,36,40,34.02,37.05,2.25,-0.36,2.171717172,-0.282828283
DRY_W_2_EX2_H1,DRY_W_2_H1,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,W,2,4,EX2,H1,980,-3.303268,34.847796,2/19/2017,3/25/2017,34,167.02,497.6428413,other,other,,0.7,35,50,3,24.6,70,80,80.87,90.29,6.01,3.48,6.45751634,4.075163399
DRY_W_2_OP_H1,DRY_W_2_H1,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,W,2,4,OP,H1,980,-3.303268,34.847796,2/19/2017,3/24/2017,33,165.31,330.624218,other,other,,1.1,53,60,1.5,2.8,39,45,38.32,40.41,2.61,,2.454545455,
DRY_W_3_EX_H1,DRY_W_3_H1,DRY_W,DRY_W_3,DRY_W_1,Maswa,DRY,W,3,1,EX,H1,998,-3.295645,34.852435,2/20/2017,3/24/2017,32,164.63,164.6329572,other,other,,0.6,15,25,1.5,4.8,33,53,30.12,38.38,1.66,1.06,2.162326389,1.146701389
DRY_W_3_EX2_H1,DRY_W_3_H1,DRY_W,DRY_W_3,DRY_W_1,Maswa,DRY,W,3,1,EX2,H1,998,-3.295645,34.852435,2/20/2017,3/25/2017,33,166.34,495.605386,other,other,,0.2,30,40,2,12,45,70,56.39,74.03,3.82,3.24,5.097643098,4.112794613
DRY_W_3_OP_H1,DRY_W_3_H1,DRY_W,DRY_W_3,DRY_W_1,Maswa,DRY,W,3,1,OP,H1,998,-3.295645,34.852435,2/20/2017,3/24/2017,32,164.63,329.2659145,other,other,,0.3,25,45,1.3,3.3,40,60,17.91,25.17,0.6,,1.015625,
DRY_W_4_EX_H1,DRY_W_4_H1,DRY_W,DRY_W_4,DRY_W_2,Maswa,DRY,W,4,2,EX,H1,1000,-3.296013,34.854327,2/20/2017,3/25/2017,33,170.33,170.3338514,other,other,,0.2,22,30,1.6,3.9,40,50,49.69,53.28,3.06,2.68,3.236531987,2.278619529
DRY_W_4_EX2_H1,DRY_W_4_H1,DRY_W,DRY_W_4,DRY_W_2,Maswa,DRY,W,4,2,EX2,H1,1000,-3.296013,34.854327,2/20/2017,3/25/2017,33,170.33,340.6677029,other,other,,0.3,13,25,3.5,3.3,35,50,46.73,96.49,2.81,2.43,6.873737374,5.915824916
DRY_W_4_OP_H1,DRY_W_4_H1,DRY_W,DRY_W_4,DRY_W_2,Maswa,DRY,W,4,2,OP,H1,1000,-3.296013,34.854327,2/20/2017,3/25/2017,33,170.33,511.0015543,other,other,,0.5,37,45,4,14,51,60,17.82,26.21,0.38,,0.957912458,
DRY_P_1_EX_H1,DRY_P_1_H1,DRY_P,DRY_P_1,DRY_P_2,Makao,DRY,P,1,2,EX,H1,1009,-3.303212,34.847736,2/21/2017,3/26/2017,33,156.81,156.8064416,other,other,1.3,1.4,50,55,7.5,18.6,92,95,106.62,109.68,7.99,5.01,8.074074074,4.592592593
DRY_P_1_OP_H1,DRY_P_1_H1,DRY_P,DRY_P_1,DRY_P_2,Makao,DRY,P,1,2,OP,H1,1009,-3.303212,34.847736,2/21/2017,3/26/2017,33,156.81,313.6128831,other,other,1.4,1.3,42,50,2,4,62,70,47.08,55.12,2.98,,3.481481481,
DRY_P_2_EX_H1,DRY_P_2_H1,DRY_P,DRY_P_2,DRY_P_3,Makao,DRY,P,2,3,EX,H1,1006,-3.408426,34.850244,2/21/2017,3/26/2017,33,156.81,156.8064416,other,other,1,0.2,21,45,3,10,27,47,33.33,54.11,2.45,-0.49,3.702861953,0.990740741
DRY_P_2_OP_H1,DRY_P_2_H1,DRY_P,DRY_P_2,DRY_P_3,Makao,DRY,P,2,3,OP,H1,1006,-3.408426,34.850244,2/21/2017,3/26/2017,33,156.81,313.6128831,other,other,0.8,1.1,27,30,1,0.9,46,55,39.21,42.34,2.95,,2.712121212,
DRY_P_3_EX_H1,DRY_P_3_H1,DRY_P,DRY_P_3,DRY_P_1,Makao,DRY,P,3,1,EX,H1,1001,-3.406316,34.850407,2/20/2017,3/26/2017,34,176.82,176.8158372,other,other,1.7,1.5,51,55,,,,,,,,,,
DRY_P_3_OP_H1,DRY_P_3_H1,DRY_P,DRY_P_3,DRY_P_1,Makao,DRY,P,3,1,OP,H1,1001,-3.406316,34.850407,2/20/2017,3/26/2017,34,176.82,353.6316743,other,other,1.2,1.2,48,50,2,2.4,53,60,51.76,53.37,3.33,,3.397058824,
DRY_P_4_EX_H1,DRY_P_4_H1,DRY_P,DRY_P_4,,Makao,DRY,P,4,,EX,H1,1003,-3.406853,34.8516,2/20/2017,3/26/2017,34,176.82,176.8158372,other,other,1.5,1.9,35,45,4,8.2,45,55,47.2,56.21,2.9,1,3.544934641,1.572712418
DRY_P_4_OP_H1,DRY_P_4_H1,DRY_P,DRY_P_4,,Makao,DRY,P,4,,OP,H1,1003,-3.406853,34.8516,2/20/2017,3/26/2017,34,176.82,353.6316743,other,other,1.5,3.5,40,45,2.3,5.6,46,50,34.92,36.96,1.9,,1.972222222,
SE_1_EX_H1,SE_1_H1,SE,SE_1,,Seronera,SE,W,1,,EX,H1,1023,-2.437747,34.855162,2/26/2017,3/18/2017,20,84.86,84.86457834,other,other,,0.9,41,45,4,7.3,59,65,36.34,41.36,3.33,0.3,4.029166667,-0.356944444
SE_1_EX2_H1,SE_1_H1,SE,SE_1,,Seronera,SE,W,1,,EX2,H1,1023,-2.437747,34.855162,2/25/2017,3/18/2017,21,86.14,171.0043041,other,other,,1,43,45,3.9,8.3,57,60,47.03,50.21,4.59,1.7,5.007936508,0.830687831
SE_1_OP_H1,SE_1_H1,SE,SE_1,,Seronera,SE,W,1,,OP,H1,1023,-2.437747,34.855162,2/25/2017,3/18/2017,21,86.14,257.1440299,other,other,,2.6,43,45,4.3,10.3,45,55,34.21,43.93,,,4.177248677,
SE_2_EX_H1,SE_2_H1,SE,SE_2,,Seronera,SE,W,2,,EX,H1,1025,-2.437766,34.855394,2/26/2017,3/18/2017,20,84.86,84.86457834,other,other,,1.8,32,35,3.9,7.4,65,70,36.83,41.51,3.94,1.5,4.5875,1.109722222
SE_2_EX2_H1,SE_2_H1,SE,SE_2,,Seronera,SE,W,2,,EX2,H1,1025,-2.437766,34.855394,2/25/2017,3/18/2017,21,86.14,171.0043041,other,other,,2.1,18,30,3.4,5.4,27,45,16.19,23.44,1.02,-1.3,1.978835979,-1.333333333
SE_2_OP_H1,SE_2_H1,SE,SE_2,,Seronera,SE,W,2,,OP,H1,1025,-2.437766,34.855394,2/25/2017,3/18/2017,21,86.14,257.1440299,other,other,,3.3,27,35,3.4,4.4,30,40,26.02,33.52,,,3.312169312,
SE_3_EX_H1,SE_3_H1,SE,SE_3,,Seronera,SE,W,3,,EX,H1,1027,-2.437991,34.855418,2/26/2017,3/18/2017,20,84.86,84.86457834,other,other,,2.4,45,50,5,8.3,63,70,46.21,63.15,5.06,1.84,7.408333333,3.315277778
SE_3_EX2_H1,SE_3_H1,SE,SE_3,,Seronera,SE,W,3,,EX2,H1,1027,-2.437991,34.855418,2/25/2017,3/18/2017,21,86.14,171.0043041,other,other,,1.4,40,45,5,3.3,50,65,30.96,40.08,2.8,-0.27,4.003968254,0.105820106
SE_3_OP_H1,SE_3_H1,SE,SE_3,,Seronera,SE,W,3,,OP,H1,1027,-2.437991,34.855418,2/25/2017,3/18/2017,21,86.14,257.1440299,other,other,,1.3,30,40,4.1,6,44,50,32.97,39.28,,,3.898148148,
SE_4_EX_H1,SE_4_H1,SE,SE_4,,Seronera,SE,W,4,,EX,H1,1026,-2.438079,34.854989,2/26/2017,3/18/2017,20,84.86,84.86457834,other,other,,3.9,29,35,5.6,8.8,57,65,42.17,51.9,4.45,2.05,5.805555556,2.140277778
SE_4_EX2_H1,SE_4_H1,SE,SE_4,,Seronera,SE,W,4,,EX2,H1,1026,-2.438079,34.854989,2/25/2017,3/18/2017,21,86.14,171.0043041,other,other,,2.7,20,35,5.4,12.5,30,55,34.41,60.69,3.22,0.93,6.691798942,3.201058201
SE_4_OP_H1,SE_4_H1,SE,SE_4,,Seronera,SE,W,4,,OP,H1,1026,-2.438079,34.854989,2/25/2017,3/18/2017,21,86.14,257.1440299,other,other,,4.1,34,40,4.7,7.1,35,45,27.41,36.49,,,3.490740741,
WET_W_1_EX_H2,WET_W_1_H2,WET_W,WET_W_1,WET_W_3,Handajega,WET,W,1,3,EX,H2,954,-2.272484,34.023326,3/20/2017,5/13/2017,54,217.8,509.1480747,other,other,1.5,2.7,38,45,3.5,17,35,40,23.49,25.71,0.59,-0.61,0.616255144,-0.565329218
WET_W_1_OP_H2,WET_W_1_H2,WET_W,WET_W_1,WET_W_3,Handajega,WET,W,1,3,OP,H2,954,-2.272484,34.023326,3/20/2017,5/13/2017,54,217.8,726.9525343,other,other,1.5,5.5,40,45,5.2,10.2,25,30,35.27,36.7,1.2,,1.181584362,
WET_W_2_EX_H2,WET_W_2_H2,WET_W,WET_W_2,WET_W_4,Handajega,WET,W,2,4,EX,H2,953,-2.2783,34.024459,3/20/2017,5/13/2017,54,217.8,509.1480747,other,other,1.5,1.4,27,35,5,24.6,35,55,37.83,52.69,1.67,1.28,2.335390947,2.043209877
WET_W_2_OP_H2,WET_W_2_H2,WET_W,WET_W_2,WET_W_4,Handajega,WET,W,2,4,OP,H2,953,-2.2783,34.024459,3/20/2017,5/13/2017,54,217.8,726.9525343,other,other,0.8,3.7,20,35,3,9.6,35,50,12.97,12.97,0.39,,0.29218107,
WET_W_3_EX_H2,WET_W_3_H2,WET_W,WET_W_3,WET_W_1,Handajega,WET,W,3,1,EX,H2,951,-2.277999,34.027678,3/21/2017,5/13/2017,53,213.79,518.8508492,other,other,2.8,1.4,20,35,3.5,31.6,25,65,17.08,81.04,0.22,-0.01,3.002620545,3.342767296
WET_W_3_OP_H2,WET_W_3_H2,WET_W,WET_W_3,WET_W_1,Handajega,WET,W,3,1,OP,H2,951,-2.277999,34.027678,3/21/2017,5/13/2017,53,213.79,732.6441055,other,other,2.7,1.5,7,40,3.2,13.2,35,55,17.26,17.26,0.23,,-0.340146751,
WET_W_4_EX_H2,WET_W_4_H2,WET_W,WET_W_4,WET_W_2,Handajega,WET,W,4,2,EX,H2,950,-2.278837,34.031884,3/21/2017,5/13/2017,53,213.79,518.8508492,other,other,1,3.3,15,40,3.5,20.6,35,50,24.44,33.72,1.05,0.32,1.243186583,0.431341719
WET_W_4_OP_H2,WET_W_4_H2,WET_W,WET_W_4,WET_W_2,Handajega,WET,W,4,2,OP,H2,950,-2.278837,34.031884,3/21/2017,5/13/2017,53,213.79,732.6441055,other,other,0.7,1.4,17,35,2,6,20,30,18.38,25.49,0.73,,0.811844864,
WET_P_1_EX_H2,WET_P_1_H2,WET_P,WET_P_1,WET_P_1,Mwantimba,WET,P,1,1,EX,H2,957,-2.350052,34.049976,3/22/2017,5/14/2017,53,222.92,546.1206371,other,other,1,0.3,3,15,3,14.2,37,92,33.89,58.14,1.62,1.09,2.434486373,1.499475891
WET_P_1_OP_H2,WET_P_1_H2,WET_P,WET_P_1,WET_P_1,Mwantimba,WET,P,1,1,OP,H2,957,-2.350052,34.049976,3/22/2017,5/14/2017,53,222.92,769.044748,other,other,1.2,0.6,4,12,1,9.6,15,60,13.16,29.53,0.53,,0.935010482,
WET_P_2_EX_H2,WET_P_2_H2,WET_P,WET_P_2,WET_P_2,Mwantimba,WET,P,2,2,EX,H2,959,-2.348488,34.05011,3/22/2017,5/14/2017,53,222.92,546.1206371,other,other,1.5,1.6,38,50,5.5,16.8,60,80,36.79,61.21,1.65,1.01,2.924528302,1.681865828
WET_P_2_OP_H2,WET_P_2_H2,WET_P,WET_P_2,WET_P_2,Mwantimba,WET,P,2,2,OP,H2,959,-2.348488,34.05011,3/22/2017,5/14/2017,53,222.92,769.044748,other,other,1.6,2,33,40,2.2,5.2,35,65,17.5,29.12,0.64,,1.242662474,
WET_P_3_EX_H2,WET_P_3_H2,WET_P,WET_P_3,WET_P_4,Mwantimba,WET,P,3,4,EX,H2,1022,-2.367293,34.062509,3/22/2017,5/14/2017,53,222.92,546.1206371,other,other,1.5,3.8,53,60,12,51.4,90,95,99.42,104.22,4.12,0.58,4.320754717,0.772536688
WET_P_3_OP_H2,WET_P_3_H2,WET_P,WET_P_3,WET_P_4,Mwantimba,WET,P,3,4,OP,H2,1022,-2.367293,34.062509,3/22/2017,5/14/2017,53,222.92,769.044748,other,other,1.8,0.7,37,45,4,28.6,92,95,88.37,89.48,3.54,,3.548218029,
WET_P_4_EX_H2,WET_P_4_H2,WET_P,WET_P_4,WET_P_3,Mwantimba,WET,P,4,3,EX,H2,1020,-2.36857,34.062586,3/22/2017,5/14/2017,53,222.92,462.304904,other,other,1.8,0.4,17,35,5.2,28.6,60,85,68.18,77.4,2.64,0.94,3.121593291,0.493710692
WET_P_4_OP_H2,WET_P_4_H2,WET_P,WET_P_4,WET_P_3,Mwantimba,WET,P,4,3,OP,H2,1020,-2.36857,34.062586,3/22/2017,5/14/2017,53,222.92,685.2290149,other,other,1.7,2.1,15,70,2.5,17.6,70,95,50.22,67.98,1.7,,2.6278826,
DRY_W_1_EX_H2,DRY_W_1_H2,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,W,1,3,EX,H2,995,-3.299332,34.848458,3/24/2017,05/11/2017,48,115.33,612.977094,other,other,2,6.8,17,30,,,,,,,,,,
DRY_W_1_EX2_H2,DRY_W_1_H2,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,W,1,3,EX2,H2,995,-3.299332,34.848458,3/25/2017,05/11/2017,47,115.33,728.3113467,other,other,2.3,19.5,22,35,2.5,13,45,60,38.37,46.41,1.04,1.17,1.074468085,1.291371158
DRY_W_1_OP_H2,DRY_W_1_H2,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,W,1,3,OP,H2,995,-3.299332,34.848458,3/24/2017,05/11/2017,48,115.33,843.6455994,other,other,1.5,3.6,30,38,1.7,3.3,20,30,18.64,24.56,-0.12,,-0.212384259,
DRY_W_2_EX_H2,DRY_W_2_H2,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,W,2,4,EX,H2,980,-3.303268,34.847796,3/24/2017,05/11/2017,48,115.33,612.977094,other,other,0.5,1.5,31,35,1.5,6.8,30,40,39.53,43.6,0.07,1.66,0.184606481,1.583333333
DRY_W_2_EX2_H2,DRY_W_2_H2,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,W,2,4,EX2,H2,980,-3.303268,34.847796,3/25/2017,05/11/2017,47,115.33,728.3113467,other,other,2.5,6.4,25,40,2,9.6,20,60,21.43,46.29,-1,0.63,0.34751773,1.776004728
