Season;Plot;Site;Region;Landuse;Block;Blockcode;Treatment;Green tea code;Red tea code;Initial weight green tea including bag, cord and label;Initial weight red tea including bag, cord, and label;Initial weight green tea tea only;Ashed subsample percentage controll initial green tea tea only;Ashed initial corrected weight green tea tea only;Initial weight red tea tea only;Ashed subsample percentage controll initiall red tea tea only;Ashed Initial corrected weight red tea tea only;Final weight green tea including bag and cord, no label;Final weight red tea including bag and cord, no label;Final weight green tea tea only;Final weight red tea tea only;Ashed subsample percentage green tea;Ashed subsample percentage red tea;Ashed final weight green tea tea only;Ashed final weight red tea tea only;Fraction decomposed green tea (ag) ;Fraction decomposed green tea (ag) ASH CORRECTED;Predicted labile fraction red tea (ar) KEUSHAMP;Predicted labile fraction red tea (ar) MUELLER; Fraction remaining red tea (Wt); Fraction remaining red tea (Wt) ASH CORRECTED;Date of burial;Recovery date;incubation time      red and green tea (t);S (Keushamp);K (Keushamp);S (Mueller);K (Mueller);Sign of termite cheeting on red tea;Sign of hole(s) on red tea;Sign of roots on red tea;Sign of termite cheeting on green tea;Sign of hole(s) on green tea;Sign of roots on green tea;Massloss (g) Green tea ;Massloss (g) Ash corrected Green tea;Massloss (g) Red tea ;Massloss (g) Ash corrected Red tea;;;;;;;;Keushamp;P.Mueller et al.
Dry;33;Makao;Dry;Pasture;1;Dry_P1_T1;Exclosed;G139;R712;2,006;2,161;1,7562;5,509415873;1,659443638;1,9112;2,281664727;1,867592824;1,8048;1,9525;1,6542;1,8019;;;;;0,058;1;0,038076164;0,042081504;0,942810799;0;22.07.2017;27.09.2017;67;0,931021443;;0,937749255;;;;;;;;0,102;;0,1093;;;;;;;;;;
Dry;34;Makao;Dry;Pasture;1;Dry_P1_T2;Exclosed;G487;R324;1,926;2,241;1,6762;5,509415873;1,583851171;1,9912;2,281664727;1,945767492;;;;;;;;;;1;;;;0;22.07.2017;27.09.2017;67;;;;;;;;;;;;;;;;;;;;;;;
Dry;35;Makao;Dry;Pasture;1;Dry_P1_T3;Exclosed;G717;R108;1,944;2,168;1,6942;5,509415873;1,600859476;1,9182;2,281664727;1,874433107;1,8165;1,9638;1,6659;1,8132;;;;;0,017;1;0,010950873;0,012102827;0,945261182;0;22.07.2017;27.09.2017;67;0,980161462;;0,98209641;;;;;;;;0,0283;;0,105;;;;;;;;;;
Dry;36;Makao;Dry;Pasture;1;Dry_P1_T4;Exclosed;G767;R152;1,888;2,18;1,6382;5,509415873;1,547944749;1,9302;2,281664727;1,886159307;1,4666;;1,316;;;;;;0,197;1;0,128939387;0,142502888;;0;22.07.2017;27.09.2017;67;0,766414154;;0,789196911;;;;;;;YES;0,3222;;;;;;;;;;;;
Dry;37;Makao;Dry;Pasture;1;Dry_P1_T5;Exclosed;G473;R681;2,077;2,186;1,8272;5,509415873;1,726531953;1,9362;2,281664727;1,892022408;1,8992;1,9664;1,7486;1,8158;;;;;0,043;1;0,028200931;0,031167467;0,937816341;0;22.07.2017;27.09.2017;67;0,948911357;;0,953894279;;;;;;;;0,0786;;0,1204;;;;;;;;;;
Dry;38;Makao;Dry;Pasture;1;Dry_P1_T6;Exclosed;G111;R260;2,075;2,178;1,8252;5,509415873;1,724642141;1,9282;2,281664727;1,884204941;1,8357;1,8734;1,6851;1,7228;;;;;0,077;1;0,050321626;0,055615101;0,893475781;0;22.07.2017;27.09.2017;67;0,908837635;;0,917729141;;;;;;;;0,1401;;0,2054;;;;;;;;;;
Dry;39;Makao;Dry;Pasture;1;Dry_P1_T7;Exclosed;;;;;;5,509415873;;;2,281664727;;;;;;;;;;;;;;;;22.07.2017;00.01.1900;;;;;;;;;;;;;;;;;;;;;;;;
Dry;40;Makao;Dry;Pasture;1;Dry_P1_T8;Exclosed;G646;R402;2,163;2,146;1,9132;5,509415873;1,807793856;1,8962;2,281664727;1,852935073;1,9007;1,9192;1,7501;1,7686;;;;;0,085;1;0,055888258;0,061767303;0,93270752;0;22.07.2017;27.09.2017;67;0,898753155;;0,90862825;;;;;;;;0,1631;;0,1276;;;;;;;;;;
Dry;41;Makao;Dry;Pasture;2;Dry_P2_T1;Exclosed;G43;R648;1,965;2,192;1,7152;5,509415873;1,620702499;1,9422;2,281664727;1,897885508;1,7821;1,9649;1,6315;1,8143;;;;;0,049;1;0,031991726;0,035357027;0,934146844;0;22.07.2017;27.09.2017;67;0,942043974;;0,947696705;;;;;;;;0,0837;;0,1279;;;;;;;;;;
Dry;42;Makao;Dry;Pasture;2;Dry_P2_T2;Exclosed;G268;R257;2,139;2,222;1,8892;5,509415873;1,785116115;1,9722;2,281664727;1,927201008;1,7633;1,956;1,6127;1,8054;;;;;0,146;1;0,095949825;0,10604306;0,915424399;0;22.07.2017;27.09.2017;67;0,826177854;0,031827995;0,843131568;0,023840403;;;;;;YES;0,2765;;0,1668;;;;;;;;;;
Dry;43;Makao;Dry;Pasture;2;Dry_P2_T3;Exclosed;G300;R691;2,052;2,186;1,8022;5,509415873;1,702909307;1,9362;2,281664727;1,892022408;1,834;1,9609;1,6834;1,8103;;;;;0,066;1;0,043215589;0,04776156;0,934975726;0;22.07.2017;27.09.2017;67;0,921710889;;0,929346804;;;;;;;;0,1188;;0,1259;;;;;;;;;;
Dry;44;Makao;Dry;Pasture;2;Dry_P2_T4;Exclosed;G823;R716;1,963;2,228;1,7132;5,509415873;1,618812687;1,9782;2,281664727;1,933064108;1,8245;1,9879;1,6739;1,8373;;;;;0,023;1;0,015038741;0,016620709;0,928773633;0;22.07.2017;27.09.2017;67;0,972755905;;0,975413153;;;;;;;;0,0393;;0,1409;;;;;;;;;;
Dry;45;Makao;Dry;Pasture;2;Dry_P2_T5;Exclosed;G354;R631;1,835;2,133;1,5852;5,509415873;1,49786474;1,8832;2,281664727;1,84023169;;;;;;;;;;1;;;;0;22.07.2017;27.09.2017;67;;;;;;;;;;;;;;;;;;;;;;;
Dry;46;Makao;Dry;Pasture;2;Dry_P2_T6;Exclosed;;;;;;5,509415873;;;2,281664727;;;;;;;;;;;;;;;;00.01.1900;00.01.1900;;;;;;;;;;;;;;;;;;;;;;;;
Dry;47;Makao;Dry;Pasture;2;Dry_P2_T7;Exclosed;G659;R606;2,053;2,15;1,8032;5,509415873;1,703854213;1,9002;2,281664727;1,856843807;1,8913;1,9615;1,7407;1,8109;;;;;0,035;1;0,022722866;0,025113149;0,953004947;0;22.07.2017;27.09.2017;67;0,958835388;;0,962850372;;;;;;;;0,0625;;0,0893;;;;;;;;;;
Dry;48;Makao;Dry;Pasture;2;Dry_P2_T8;Exclosed;G267;R221;2,069;2,221;1,8192;5,509415873;1,718972706;1,9712;2,281664727;1,926223825;1,8248;1,8791;1,6742;1,7285;;;;;0,080;1;0,052253398;0,057750082;0,876877029;0;22.07.2017;27.09.2017;67;0,905338046;;0,914570884;;;;;;;;0,145;;0,2427;;;;;;;;;;
Dry;49;Makao;Dry;Pasture;3;Dry_P3_T1;Exclosed;G812;R308;2,017;2,173;1,7672;5,509415873;1,669837603;1,9232;2,281664727;1,879319024;;;;;;;;;;1;;;;0;22.07.2017;27.09.2017;67;;;;;;;;;;;;;;;;;;;;;;;
Dry;50;Makao;Dry;Pasture;3;Dry_P3_T2;Exclosed;G212;R644;1,957;2,224;1,7072;5,509415873;1,613143252;1,9742;2,281664727;1,929155375;;;;;;;;;;1;;;;0;22.07.2017;00.01.1900;;;;;;;;;;;;;;;;;;;;;;;;
Dry;51;Makao;Dry;Pasture;3;Dry_P3_T3;Exclosed;G598;R242;2,168;2,194;1,9182;5,509415873;1,812518385;1,9442;2,281664727;1,899839874;1,9169;1,9263;1,7663;1,7757;;;;;0,079;1;0,051914763;0,057375824;0,913331962;0;22.07.2017;27.09.2017;67;0,905951517;;0,91512452;;;;;;;;0,1519;;0,1685;;;;;;;;;;
Dry;52;Makao;Dry;Pasture;3;Dry_P3_T4;Exclosed;G848;R648;2,011;2,192;1,7612;5,509415873;1,664168168;1,9422;2,281664727;1,897885508;1,8361;1,9649;1,6855;1,8143;;;;;0,043;1;0,028178261;0,031142413;0,934146844;0;22.07.2017;27.09.2017;67;0,948952426;;0,953931342;;;;;;;;0,0757;;0,1279;;;;;;;;;;
Dry;53;Makao;Dry;Pasture;3;Dry_P3_T5;Exclosed;G759;R140;2,054;2,193;1,8042;5,509415873;1,704799119;1,9432;2,281664727;1,898862691;1,8981;1,9562;1,7475;1,8056;;;;;0,031;1;0,020602758;0,022770021;0,929188967;0;22.07.2017;27.09.2017;67;0,962676163;;0,966316537;;;;;;;;0,0567;;0,1376;;;;;;;;;;
Dry;54;Makao;Dry;Pasture;3;Dry_P3_T6;Exclosed;;;;;;5,509415873;;;2,281664727;;;;;;;;;;;;;;;;00.01.1900;00.01.1900;;;;;;;;;;;;;;;;;;;;;;;;
Dry;55;Makao;Dry;Pasture;3;Dry_P3_T7;Exclosed;G260;R192;2,156;2,197;1,9062;5,509415873;1,801179515;1,9472;2,281664727;1,902771424;1,9074;1,9887;1,7568;1,8381;;;;;0,078;1;0,051381777;0,056786772;0,94397083;0;22.07.2017;27.09.2017;67;0,906917071;;0,915995899;0,064431347;;;;;;;0,1494;;0,1091;;;;;;;;;;
Dry;56;Makao;Dry;Pasture;3;Dry_P3_T8;Exclosed;G493;R227;2,051;2,254;1,8012;5,509415873;1,701964401;2,0042;2,281664727;1,958470876;;2,0263;;1,8757;;;;;;1;;;0,935884642;0;22.07.2017;27.09.2017;67;;;;;;;;;;;;;0,1285;;;;;;;;;;
Dry;57;Makao;Dry;Pasture;4;Dry_P4_T1;Exclosed;G342;R416;1,904;2,247;1,6542;5,509415873;1,563063243;1,9972;2,281664727;1,951630592;1,7556;2,0193;1,605;1,8687;;;;;0,030;1;0,019498629;0,021549745;0,935659924;0;22.07.2017;27.09.2017;67;0,964676397;;0,968121679;;;;;;;;0,0492;;0,1285;;;;;;;;;;
Dry;58;Makao;Dry;Pasture;4;Dry_P4_T2;Exclosed;G735;R689;2,095;2,11;1,8452;5,509415873;1,743540258;1,8602;2,281664727;1,817756473;1,9036;1,9226;1,753;1,772;;;;;0,050;1;0,03275778;0,036203664;0,952585743;0;22.07.2017;27.09.2017;67;0,940656196;;0,946444284;;;;;;;;0,0922;;0,0882;;;;;;;;;;
Dry;59;Makao;Dry;Pasture;4;Dry_P4_T3;Exclosed;G558;R231;2,179;2,123;1,9292;5,509415873;1,822912349;1,8732;2,281664727;1,830459856;1,9415;;1,7909;;;;;;0,072;1;0,046997192;0,051940961;;0;22.07.2017;27.09.2017;67;0,914860159;;0,923164259;;;;;;;;0,1383;;;;;;;;;;;;
Dry;60;Makao;Dry;Pasture;4;Dry_P4_T4;Exclosed;G751;R297;2,075;2,18;1,8252;5,509415873;1,724642141;1,9302;2,281664727;1,886159307;;1,9569;;1,8063;;;;;;1;;;0,935809761;0;22.07.2017;27.09.2017;67;;;;;;;;;;;;;0,1239;;;;;;;;;;
Dry;61;Makao;Dry;Pasture;4;Dry_P4_T5;Exclosed;G748;R200;2,081;2,242;1,8312;5,509415873;1,730311577;1,9922;2,281664727;1,946744675;;;;;;;;;;1;;;;0;22.07.2017;27.09.2017;67;;;;;;;;;;;;;;;;;;;;;;;
Dry;62;Makao;Dry;Pasture;4;Dry_P4_T6;Exclosed;;;;;;5,509415873;;;2,281664727;;;;;;;;;;;;;;;;00.01.1900;00.01.1900;;;;;;;;;;;;;;;;;;;;;;;;
Dry;63;Makao;Dry;Pasture;4;Dry_P4_T7;Exclosed;G629;R713;1,978;2,162;1,7282;5,509415873;1,632986275;1,9122;2,281664727;1,868570007;1,8411;1,9921;1,6905;1,8415;;;;;0,022;1;0,014301261;0,015805651;0,96302688;0;22.07.2017;27.09.2017;67;0,974091918;;0,976618859;;;;;;;;0,0377;;0,0707;;;;;;;;;;
Dry;64;Makao;Dry;Pasture;4;Dry_P4_T8;Exclosed;G84;R237;2,126;2,199;1,8762;5,509415873;1,772832339;1,9492;2,281664727;1,904725791;1,9314;1,9715;1,7808;1,8209;;;;;0,051;1;0,033334675;0,036841245;0,934178124;0;22.07.2017;27.09.2017;67;0,939611095;;0,945501117;;;;;;;;0,0954;;0,1283;;;;;;;;;;
Dry;65;Maswa;Dry;Wild;1;Dry_W1_T1;Exclosed;G586;R654;1,959;2,204;1,7092;5,509415873;1,615033064;1,9542;2,281664727;1,909611708;;;;;;;;;;1;;;;0;21.07.2017;27.09.2017;68;;;;;;;;;;;;;;;;;;;;;;;
Dry;66;Maswa;Dry;Wild;1;Dry_W1_T2;Exclosed;G851;R634;1,993;2,098;1,7432;5,509415873;1,647159862;1,8482;2,281664727;1,806030273;1,8367;1,9177;1,6861;1,7671;;;;;0,033;1;0,021474145;0,023733071;0,956119468;0;21.07.2017;27.09.2017;68;0,961097564;;0,964891906;;;;;;;;0,0571;;0,0811;;;;;;;;;;
Dry;67;Maswa;Dry;Wild;1;Dry_W1_T3;Exclosed;;;;;;5,509415873;;;2,281664727;;;;;;;;;;;;;;;;00.01.1900;00.01.1900;;;;;;;;;;;;;;;;;;;;;;;;
Dry;68;Maswa;Dry;Wild;1;Dry_W1_T4;Exclosed;G467;R201;2,026;2,235;1,7762;5,509415873;1,678341755;1,9852;2,281664727;1,939904392;1,8359;2,0015;1,6853;1,8509;;;;;0,051;1;0,033550501;0,037079773;0,932349385;0;21.07.2017;27.09.2017;68;0,939220108;;0,945148264;;;;;;;;0,0909;;0,1343;;;;;;;;;;
Dry;69;Maswa;Dry;Wild;1;Dry_W1_T5;Exclosed;G766;R174;2,041;2,241;1,7912;5,509415873;1,692515343;1,9912;2,281664727;1,945767492;1,8655;1,9947;1,7149;1,8441;;;;;0,043;1;0,027925917;0,030863524;0,92612495;0;21.07.2017;28.09.2017;69;0,949409571;;0,9543439;;;;;;;;0,0763;;0,1471;;;;;;;;;;
Dry;70;Maswa;Dry;Wild;1;Dry_W1_T6;Exclosed;G430;R261;2,09;2,208;1,8402;5,509415873;1,738815729;1,9582;2,281664727;1,913520441;1,8876;1,9643;1,737;1,8137;;;;;0,056;1;0,0367656;0,040633078;0,926207742;0;21.07.2017;28.09.2017;69;0,933395652;;0,939891896;;;;;;;;0,1032;;0,1445;;;;;;;;;;
Dry;71;Maswa;Dry;Wild;1;Dry_W1_T7;Exclosed;G174;R203;2,065;2,284;1,8152;5,509415873;1,715193083;2,0342;2,281664727;1,987786376;1,8839;2,0466;1,7333;1,896;;;;;0,045;1;0,029579199;0,032690719;0,932061744;0;21.07.2017;28.09.2017;69;0,946414495;;0,951640948;;;;;;;;0,0819;;0,1382;;;;;;;;;;
Dry;72;Maswa;Dry;Wild;1;Dry_W1_T8;Exclosed;G714;R191;2,046;2,179;1,7962;5,509415873;1,697239872;1,9292;2,281664727;1,885182124;1,8528;1,9675;1,7022;1,8169;;;;;0,052;1;0,034308375;0,037917371;0,941789343;0;21.07.2017;28.09.2017;69;0,937847147;;0,943909215;;;;;;;;0,094;;0,1123;;;;;;;;;;
Dry;73;Maswa;Dry;Wild;2;Dry_W2_T1;Exclosed;G726;R160;1,995;2,188;1,7452;5,509415873;1,649049674;1,9382;2,281664727;1,893976774;;;;;;;;;;1;;;;0;21.07.2017;28.09.2017;69;;;;;;;;;;;;;;;;;;;;;;;
Dry;74;Maswa;Dry;Wild;2;Dry_W2_T2;Exclosed;G866;R275;2,031;0,229;1,7812;5,509415873;1,683066284;-0,0208;2,281664727;-0,020325414;1,8541;1,9981;1,7035;1,8475;;;;;0,044;1;0,028597977;0,03160628;-88,82211538;0;21.07.2017;28.09.2017;69;0,94819207;;0,953245148;;;;;;;;0,0777;;-1,8683;;;;;;;;;;
Dry;75;Maswa;Dry;Wild;2;Dry_W2_T3;Exclosed;G705;R657;1,983;2,251;1,7332;5,509415873;1,637710804;2,0012;2,281664727;1,955539325;1,8153;2,0582;1,6647;1,9076;;;;;0,040;1;0,025910087;0,028635643;0,953228063;0;21.07.2017;28.09.2017;69;0,953061436;;0,957639581;;;;;;;;0,0685;;0,0936;;;;;;;;;;
Dry;76;Maswa;Dry;Wild;2;Dry_W2_T4;Exclosed;G601;R306;2,01;2,244;1,7602;5,509415873;1,663223262;1,9942;2,281664727;1,948699042;1,8379;2,0338;1,6873;1,8832;;;;;0,041;1;0,027151417;0,030007552;0,944338582;0;21.07.2017;28.09.2017;69;0,950812651;;0,955610131;;;;;;;;0,0729;;0,111;;;;;;;;;;
Dry;77;Maswa;Dry;Wild;2;Dry_W2_T5;Exclosed;;;;;;5,509415873;;;2,281664727;;;;;;;;;;;;;;;;00.01.1900;00.01.1900;;;;;;;;;;;;;;;;;;;;;;;;
Dry;78;Maswa;Dry;Wild;2;Dry_W2_T6;Exclosed;G157;R377;1,994;2,231;1,7442;5,509415873;1,648104768;1,9812;2,281664727;1,935995658;1,8103;1,9926;1,6597;1,842;;;;;0,048;1;0,031760506;0,035101484;0,929739552;0;21.07.2017;28.09.2017;69;0,942462851;;0,948074728;;;;;;;;0,0845;;0,1392;;;;;;;;;;
Dry;79;Maswa;Dry;Wild;2;Dry_W2_T7;Exclosed;G226;R61;1,929;2,245;1,6792;5,509415873;1,586685889;1,9952;2,281664727;1,949676225;1,7826;1,9783;1,632;1,8277;;;;;0,028;1;0,018427506;0,020365948;0,916048516;0;21.07.2017;28.09.2017;69;0,966616837;;0,969872858;;;;;;;;0,0472;;0,1675;;;;;;;;;;
Dry;80;Maswa;Dry;Wild;2;Dry_W2_T8;Exclosed;G855;R620;1,957;2,18;1,7072;5,509415873;1,613143252;1,9302;2,281664727;1,886159307;1,7664;2,0048;1,6158;1,8542;;;;;0,054;1;0,035098518;0,038790631;0,960625842;0;21.07.2017;28.09.2017;69;0,936415728;;0,94261741;;;;;;;;0,0914;;0,076;;;;;;;;;;
Dry;81;Maswa;Dry;Wild;3;Dry_W3_T1;Exclosed;G413;R366;2,159;2,233;1,9092;5,509415873;1,804014232;1,9832;2,281664727;1,937950025;1,9466;1,9832;1,796;1,8326;;;;;0,059;1;0,038870667;0,042959583;0,924062122;0;21.07.2017;28.09.2017;69;0,929582126;;0,936450322;;;;;;;;0,1132;;0,1506;;;;;;;;;;
Dry;82;Maswa;Dry;Wild;3;Dry_W3_T2;Exclosed;G370;R610;2,062;2,123;1,8122;5,509415873;1,712358366;1,8732;2,281664727;1,830459856;1,8434;1,9098;1,6928;1,7592;;;;;0,066;1;0,043194175;0,047737894;0,939141576;0;21.07.2017;28.09.2017;69;0,921749682;;0,929381814;;;;;;;;0,1194;;0,114;;;;;;;;;;
Dry;83;Maswa;Dry;Wild;3;Dry_W3_T3;Exclosed;G879;R614;2,09;2,146;1,8402;5,509415873;1,738815729;1,8962;2,281664727;1,852935073;1,8814;1,9263;1,7308;1,7757;;;;;0,059;1;0,038974386;0,043074213;0,936451851;0;21.07.2017;28.09.2017;69;0,929394228;;0,936280751;;;;;;;;0,1094;;0,1205;;;;;;;;;;
Dry;84;Maswa;Dry;Wild;3;Dry_W3_T4;Exclosed;G854;R720;1,998;2,208;1,7482;5,509415873;1,651884392;1,9582;2,281664727;1,913520441;1,8062;1,9978;1,6556;1,8472;;;;;0,053;1;0,034725368;0,038378228;0,94331529;0;21.07.2017;28.09.2017;69;0,937091725;;0,943227473;;;;;;;;0,0926;;0,111;;;;;;;;;;
Dry;85;Maswa;Dry;Wild;3;Dry_W3_T5;Exclosed;;;;;;5,509415873;;;2,281664727;;;;;;;;;;;;;;;;00.01.1900;00.01.1900;;;;;;;;;;;;;;;;;;;;;;;;
Dry;86;Maswa;Dry;Wild;3;Dry_W3_T6;Exclosed;G788;R643;2,07;2,193;1,8202;5,509415873;1,719917612;1,9432;2,281664727;1,898862691;;;;;;;;;;1;;;;0;21.07.2017;28.09.2017;69;;;;;;;;;;;;;;;;;;;;;;;
Dry;87;Maswa;Dry;Wild;3;Dry_W3_T7;Exclosed;G91;R277;2,044;2,195;1,7942;5,509415873;1,69535006;1,9452;2,281664727;1,900817058;1,8609;1,9473;1,7103;1,7967;;;;;0,047;1;0,030656184;0,033880995;0,923658236;0;21.07.2017;28.09.2017;69;0,944463435;;0,949880184;;;;;;;;0,0839;;0,1485;;;;;;;;;;
Dry;88;Maswa;Dry;Wild;3;Dry_W3_T8;Exclosed;G364;R197;2,057;2,233;1,8072;5,509415873;1,707633836;1,9832;2,281664727;1,937950025;1,8589;1,9946;1,7083;1,844;;;;;0,055;1;0,035877078;0,03965109;0,929810407;0;21.07.2017;28.09.2017;69;0,935005294;;0,941344542;;;;;;;;0,0989;;0,1392;;;;;;;;;;
Dry;89;Maswa;Dry;Wild;4;Dry_W4_T1;Exclosed;G862;R601;1,996;2,198;1,7462;5,509415873;1,64999458;1,9482;2,281664727;1,903748608;1,816;1,9592;1,6654;1,8086;;;;;0,046;1;0,030335025;0,033526053;0,928344113;0;21.07.2017;28.09.2017;69;0,945045244;;0,950405247;;;;;;;;0,0808;;0,1396;;;;;;;;;;
Dry;90;Maswa;Dry;Wild;4;Dry_W4_T2;Exclosed;G330;R220;2,138;2,227;1,8882;5,509415873;1,784171209;1,9772;2,281664727;1,932086925;;;;;;;;;;1;;;;0;21.07.2017;28.09.2017;69;;;;;;;;;;;;;;;;;;;;;;;
Dry;91;Maswa;Dry;Wild;4;Dry_W4_T3;Exclosed;G596;R659;2,018;2,235;1,7682;5,509415873;1,670782509;1,9852;2,281664727;1,939904392;1,8642;2,0496;1,7136;1,899;;;;;0,031;1;0,020243623;0,022373107;0,956578682;0;21.07.2017;28.09.2017;69;0,96332677;;0,966903687;;;;;;;;0,0546;;0,0862;;;;;;;;;;
Dry;92;Maswa;Dry;Wild;4;Dry_W4_T4;Exclosed;G380;R619;2,062;2,148;1,8122;5,509415873;1,712358366;1,8982;2,281664727;1,85488944;1,8685;1,9713;1,7179;1,8207;;;;;0,052;1;0,034113993;0,037702541;0,959171847;0;21.07.2017;28.09.2017;69;0,938199288;;0,944227011;;;;;;;;0,0943;;0,0775;;;;;;;;;;
Dry;93;Maswa;Dry;Wild;4;Dry_W4_T5;Exclosed;G872;R106;2,008;2,233;1,7582;5,509415873;1,66133345;1,9832;2,281664727;1,937950025;1,8389;2,0353;1,6883;1,8847;;;;;0,040;1;0,026063689;0,028805403;0,950332795;0;21.07.2017;28.09.2017;69;0,952783172;;0,957388457;;;;;;;;0,0699;;0,0985;;;;;;;;;;
Dry;94;Maswa;Dry;Wild;4;Dry_W4_T6;Exclosed;;;;;;5,509415873;;;2,281664727;;;;;;;;;;;;;;;;00.01.1900;00.01.1900;;;;;;;;;;;;;;;;;;;;;;;;
Dry;95;Maswa;Dry;Wild;4;Dry_W4_T7;Exclosed;G844;R233;1,95;2,175;1,7002;5,509415873;1,606528911;1,9252;2,281664727;1,881273391;1,7752;1,9479;1,6246;1,7973;;;;;0,044;1;0,029150685;0,032217129;0,933565344;0;21.07.2017;28.09.2017;69;0,947190787;;0,952341525;;;;;;;;0,0756;;0,1279;;;;;;;;;;
Dry;96;Maswa;Dry;Wild;4;Dry_W4_T8;Exclosed;G372;R698;2,154;2,178;1,9042;5,509415873;1,799289703;1,9282;2,281664727;1,884204941;1,9606;2,0065;1,81;1,8559;;;;;0,049;1;0,032431372;0,035842921;0,96250389;0;21.07.2017;28.09.2017;69;0,941247514;;0,946977928;;;;;;;;0,0942;;0,0723;;;;;;;;;;
Dry;97;"Mwantimba
";Dry;Agriculture;1;Wet_Ag1_T1;Exclosed;G3;R47;2,047;2,185;1,7972;5,509415873;1,698184778;1,9352;2,281664727;1,891045224;;;;;;;;;;1;;;;0;23.07.2017;02.10.2017;71;;;;;;;;;;;;;;;;;;;;;;;
Dry;98;"Mwantimba
";Dry;Agriculture;1;Wet_Ag1_T2;Exclosed;G25;R707;2,023;2,145;1,7732;5,509415873;1,675507038;1,8952;2,281664727;1,85195789;0,995;1,8146;0,8444;1,664;;;;;0,524;1;0,343393026;0,379515516;0,878007598;0;23.07.2017;02.10.2017;71;0,377911185;0,006181716;0,438586515;0,005461775;;;;;;;0,9288;;0,2312;;;;;;;;;;
Dry;99;"Mwantimba
";Dry;Agriculture;1;Wet_Ag1_T3;Exclosed;;;;;;5,509415873;;;2,281664727;;;;;;;;;;;;;;;;00.01.1900;00.01.1900;;;;;;;;;;;;;;;;;;;;;;;;
Dry;100;"Mwantimba
";Dry;Agriculture;1;Wet_Ag1_T4;Exclosed;G187;R641;1,996;2,146;1,7462;5,509415873;1,64999458;1,8962;2,281664727;1,852935073;1,1655;1,9777;1,0149;1,8271;;;;;0,419;1;0,274554506;0,303435677;0,963558696;0;23.07.2017;02.10.2017;71;0,502618649;0,002005685;0,551130656;0,001802001;;;;;;;0,7313;;0,0691;;;;;;;;;;
Dry;101;"Mwantimba
";Dry;Agriculture;1;Wet_Ag1_T5;Exclosed;G398;R245;1,987;2,258;1,7372;5,509415873;1,641490427;2,0082;2,281664727;1,962379609;1,0217;1,8418;0,8711;1,6912;;;;;0,499;1;0,326847528;0,36122955;0,842147196;0;23.07.2017;02.10.2017;71;0,407884914;0,009290511;0,46563676;0,008090894;;;;;;;0,8661;;0,317;;;;;;;;;;
Dry;102;"Mwantimba
";Dry;Agriculture;1;Wet_Ag1_T6;Exclosed;G120;R714;2,045;2,156;1,7952;5,509415873;1,696294966;1,9062;2,281664727;1,862706907;1,057;1,8105;0,9064;1,6599;;;;;0,495;1;0,324577337;0,358720551;0,870790054;0;23.07.2017;02.10.2017;71;0,411997578;0,007149887;0,469348297;0,006290063;;;;;;;0,8888;;0,2463;;;;;;;;;;
Dry;103;"Mwantimba
";Dry;Agriculture;1;Wet_Ag1_T7;Exclosed;G145;R701;2,044;2,155;1,7942;5,509415873;1,69535006;1,9052;2,281664727;1,861729724;1,0655;1,8273;0,9149;1,6767;;;;;0,490;1;0,32128704;0,355084139;0,880065085;0;23.07.2017;02.10.2017;71;0,417958261;0,006581404;0,474727606;0,005804711;;;;;;;0,8793;;0,2285;;;;;;;;;;
Dry;104;"Mwantimba
";Dry;Agriculture;1;Wet_Ag1_T8;Exclosed;G76;R365;2,013;2,213;1,7632;5,509415873;1,666057979;1,9632;2,281664727;1,918406358;1,2876;1,9468;1,137;1,7962;;;;;0,355;1;0,23282975;0,257321775;0,9149348;0;23.07.2017;02.10.2017;71;0,578206974;0,006404047;0,619346487;0,005652708;;;;;;;0,6262;;0,167;;;;;;;;;;
Dry;105;"Mwantimba
";Dry;Agriculture;2;Wet_Ag2_T1;Exclosed;G57;R212;2,077;2,252;1,8272;5,509415873;1,726531953;2,0022;2,281664727;1,956516509;1,0114;1,9135;0,8608;1,7629;;;;;0,529;1;0,346735111;0,383209165;0,88048147;0;23.07.2017;02.10.2017;71;0,371856683;0,005952922;0,433122538;0,00526485;;;;;;;0,9664;;0,2393;;;;;;;;;;
Dry;106;"Mwantimba
";Dry;Agriculture;2;Wet_Ag2_T2;Exclosed;G167;R66;1,996;2,112;1,7462;5,509415873;1,64999458;1,8622;2,281664727;1,819710839;0,9831;1,7973;0,8325;1,6467;;;;;0,523;1;0,343033573;0,379118252;0,884276662;0;23.07.2017;02.10.2017;71;0,378562367;0,005795952;0,439174184;0,005129489;;;;;;;0,9137;;0,2155;;;;;;;;;;
Dry;107;"Mwantimba
";Dry;Agriculture;2;Wet_Ag2_T3;Exclosed;G208;R347;2,002;2,24;1,7522;5,509415873;1,655664015;1,9902;2,281664727;1,944790309;;;;;;;;;;1;;;;0;23.07.2017;02.10.2017;71;;;;;;;;;;;;;;;;;;;;;;;
Dry;108;"Mwantimba
";Dry;Agriculture;2;Wet_Ag2_T4;Exclosed;G62;R206;2,082;2,255;1,8322;5,509415873;1,731256482;2,0052;2,281664727;1,959448059;1,0947;1,9655;0,9441;1,8149;;;;;0,485;1;0,317772256;0,351199625;0,905096748;0;23.07.2017;02.10.2017;71;0,424325623;0,00499649;0,480473928;0,004436906;;;;;;;0,8881;;0,1903;;;;;;;;;;
