Season;Plot;Site;Region;Landuse;Block;Blockcode;Treatment;Littertype;Teabag code;Initial weight including bag, cord and label (g);Initial weight tea only (g);Ashed subsample percentage controll initial tea only (%);Ashed initial corrected weight  tea only (g);Final weight including bag and cord, no label (g);Final weight  tea only (g);Ashed final subsample percentage  (%);Ashed final corrected weight  tea only (g);Burial date;Recovery date;incubation time red and green tea (days);Massloss (g) Ash Uncorrected;rain.sum (mm);CLAY %;SILT %;SAND %;Soil.Class;OC %;N.D. tree (m);N.D.Mound (m);Mound type;Tree with ants;Moisture %;Temperature (C);Lat;Long;Sign of termite cheeting;Sign of hole(s);Sign of roots ;;;;;;;;;;;;;;;;;;;;
Dry;80;Maswa;Dry;Wild;2;Dry_W2_T8;Exclosed;Rooibos;R620;2,18;1,93;;;2,005;1,854;;;21.07.2017;28.09.2017;69;0,076;6,900000125;45,27;23,6;31,12;clay;9,05;2,7;12,4;O;1;11,75;27,7;-3,302853992;34,847989;;;;;;;;;;;;;;;;;;;;;;;
Dry;81;Maswa;Dry;Wild;3;Dry_W3_T1;Exclosed;Rooibos;R366;2,233;1,983;;;1,983;1,833;;;21.07.2017;28.09.2017;69;0,151;12,56301686;38,69;26,81;34,5;clay loam;2,55;6,2;13,3;O;0;11,85;26,35;-3,295715963;34,852461;;;;;;;;;;;;;;;;;;;;;;;
Dry;82;Maswa;Dry;Wild;3;Dry_W3_T2;Exclosed;Rooibos;R610;2,123;1,873;;;1,91;1,759;;;21.07.2017;28.09.2017;69;0,114;12,56301686;38,69;26,81;34,5;clay loam;3,55;2,4;16,6;O;;9,95;25,5;-3,295723004;34,85241699;;;;;;;;;;;;;;;;;;;;;;;
Dry;83;Maswa;Dry;Wild;3;Dry_W3_T3;Exclosed;Rooibos;R614;2,146;1,896;;;1,926;1,776;;;21.07.2017;28.09.2017;69;0,121;12,56301686;38,69;26,81;34,5;clay loam;4,55;6,4;42;M;1;10,05;26,05;-3,295743037;34,85230903;;;;;;;;;;;;;;;;;;;;;;;
Dry;84;Maswa;Dry;Wild;3;Dry_W3_T4;Exclosed;Rooibos;R720;2,208;1,958;;;1,998;1,847;;;21.07.2017;28.09.2017;69;0,111;12,56301686;38,69;26,81;34,5;clay loam;5,55;5,5;55,8;M;1;10,15;26,55;-3,295795005;34,85232001;;;;;;;;;;;;;;;;;;;;;;;
Dry;85;Maswa;Dry;Wild;3;Dry_W3_T5;Exclosed;Rooibos;;;;;;;;;;00.01.1900;;;;;38,69;26,81;34,5;clay loam;6,55;8,6;3,8;O;0;;;-3,295710012;34,85228397;;;;;;;;;;;;;;;;;;;;;;;
Dry;86;Maswa;Dry;Wild;3;Dry_W3_T6;Exclosed;Rooibos;R643;2,193;1,943;;;;;;;21.07.2017;28.09.2017;69;;12,56301686;38,69;26,81;34,5;clay loam;7,55;3,7;7,5;O;0;11,75;26,9;-3,29561404;34,85213703;;;;;;;;;;;;;;;;;;;;;;;
Dry;87;Maswa;Dry;Wild;3;Dry_W3_T7;Exclosed;Rooibos;R277;2,195;1,945;;;1,947;1,797;;;21.07.2017;28.09.2017;69;0,149;12,56301686;38,69;26,81;34,5;clay loam;8,55;7,5;12,6;O;1;10,65;24,3;-3,295904975;34,85213603;;;;;;;;;;;;;;;;;;;;;;;
Dry;88;Maswa;Dry;Wild;3;Dry_W3_T8;Exclosed;Rooibos;R197;2,233;1,983;;;1,995;1,844;;;21.07.2017;28.09.2017;69;0,139;12,56301686;38,69;26,81;34,5;clay loam;9,55;;;;;11,7;26,05;-3,295953004;34,85242504;;;;;;;;;;;;;;;;;;;;;;;
Dry;89;Maswa;Dry;Wild;4;Dry_W4_T1;Exclosed;Rooibos;R601;2,198;1,948;;;1,959;1,809;;;21.07.2017;28.09.2017;69;0,14;12,56301686;28,15;25,09;46,77;sandy clay loam;2,17;7,3;35,8;O;0;10,5;26,6;-3,296670998;34,85440702;;;;;;;;;;;;;;;;;;;;;;;
Dry;90;Maswa;Dry;Wild;4;Dry_W4_T2;Exclosed;Rooibos;R220;2,227;1,977;;;;;;;21.07.2017;28.09.2017;69;;12,56301686;28,15;25,09;46,77;sandy clay loam;3,17;7,7;30,4;O;0;9,85;26,45;-3,296686001;34,85437199;;;;;;;;;;;;;;;;;;;;;;;
Dry;91;Maswa;Dry;Wild;4;Dry_W4_T3;Exclosed;Rooibos;R659;2,235;1,985;;;2,05;1,899;;;21.07.2017;28.09.2017;69;0,086;12,56301686;28,15;25,09;46,77;sandy clay loam;4,17;6,1;39,4;O;1;10,95;25,95;-3,296618024;34,85446402;;;;;;;;;;;;;;;;;;;;;;;
Dry;92;Maswa;Dry;Wild;4;Dry_W4_T4;Exclosed;Rooibos;R619;2,148;1,898;;;1,971;1,821;;;21.07.2017;28.09.2017;69;0,078;12,56301686;28,15;25,09;46,77;sandy clay loam;5,17;7,7;24,8;O;1;10,25;26;-3,296553986;34,85445597;;;;;;;;;;;;;;;;;;;;;;;
Dry;93;Maswa;Dry;Wild;4;Dry_W4_T5;Exclosed;Rooibos;R106;2,233;1,983;;;2,035;1,885;;;21.07.2017;28.09.2017;69;0,099;12,56301686;28,15;25,09;46,77;sandy clay loam;6,17;6,6;40;O;1;10,45;26,4;-3,296478968;34,854331;;;;;;;;;;;;;;;;;;;;;;;
Dry;94;Maswa;Dry;Wild;4;Dry_W4_T6;Exclosed;Rooibos;;;;;;;;;;00.01.1900;;;;;28,15;25,09;46,77;sandy clay loam;7,17;;;;;;;-3,29646497;34,85434097;;;;;;;;;;;;;;;;;;;;;;;
Dry;95;Maswa;Dry;Wild;4;Dry_W4_T7;Exclosed;Rooibos;R233;2,175;1,925;;;1,948;1,797;;;21.07.2017;28.09.2017;69;0,128;12,56301686;28,15;25,09;46,77;sandy clay loam;8,17;5,4;15,2;O;0;8,75;27,35;-3,296725983;34,854216;;;;;;;;;;;;;;;;;;;;;;;
Dry;96;Maswa;Dry;Wild;4;Dry_W4_T8;Exclosed;Rooibos;R698;2,178;1,928;;;2,007;1,856;;;21.07.2017;28.09.2017;69;0,072;12,56301686;28,15;25,09;46,77;sandy clay loam;9,17;4;34,4;O;0;5,1;25,95;-3,296836037;34,85446201;;;;;;;;;;;;;;;;;;;;;;;
Dry;97;"Mwantimba
";Dry;Agriculture;1;Wet_Ag1_T1;Exclosed;Rooibos;R47;2,185;1,935;;;;;;;23.07.2017;02.10.2017;71;;137,1997965;45,96;14,92;39,12;clay;2,04;2,4;8,9;G;1;6,6;28,5;-2,369162031;34,06028104;;;;;;;;;;;;;;;;;;;;;;;
Dry;98;"Mwantimba
";Dry;Agriculture;1;Wet_Ag1_T2;Exclosed;Rooibos;R707;2,145;1,895;;;1,815;1,664;;;23.07.2017;02.10.2017;71;0,231;137,1997965;45,96;14,92;39,12;clay;3,04;7,8;4,45;G;1;7,25;29,3;-2,369224979;34,06028599;;;;;;;;;;;;;;;;;;;;;;;
Dry;99;"Mwantimba
";Dry;Agriculture;1;Wet_Ag1_T3;Exclosed;Rooibos;;;;;;;;;;00.01.1900;;;;;45,96;14,92;39,12;clay;4,04;5,1;2,3;G;0;;;-2,369284993;34,06028104;;;;;;;;;;;;;;;;;;;;;;;
Dry;100;"Mwantimba
";Dry;Agriculture;1;Wet_Ag1_T4;Exclosed;Rooibos;R641;2,146;1,896;;;1,978;1,827;;;23.07.2017;02.10.2017;71;0,069;137,1997965;45,96;14,92;39,12;clay;5,04;1,6;15;G;1;6,75;29,1;-2,369198995;34,06020803;;;;;;;;;;;;;;;;;;;;;;;
Dry;101;"Mwantimba
";Dry;Agriculture;1;Wet_Ag1_T5;Exclosed;Rooibos;R245;2,258;2,008;;;1,842;1,691;;;23.07.2017;02.10.2017;71;0,317;137,1997965;45,96;14,92;39,12;clay;6,04;4,35;17;G;1;7,75;29,55;-2,369190026;34,06017702;;;;;;;;;;;;;;;;;;;;;;;
Dry;102;"Mwantimba
";Dry;Agriculture;1;Wet_Ag1_T6;Exclosed;Rooibos;R714;2,156;1,906;;;1,811;1,66;;;23.07.2017;02.10.2017;71;0,246;137,1997965;45,96;14,92;39,12;clay;7,04;7,7;21;G;1;7,3;29,05;-2,369135041;34,06018297;;;;;;;;;;;;;;;;;;;;;;;
Dry;103;"Mwantimba
";Dry;Agriculture;1;Wet_Ag1_T7;Exclosed;Rooibos;R701;2,155;1,905;;;1,827;1,677;;;23.07.2017;02.10.2017;71;0,229;137,1997965;45,96;14,92;39,12;clay;8,04;3,25;16;G;1;30,9;28,8;-2,369133029;34,06023301;;;;;;;;;;;;;;;;;;;;;;;
Dry;104;"Mwantimba
";Dry;Agriculture;1;Wet_Ag1_T8;Exclosed;Rooibos;R365;2,213;1,963;;;1,947;1,796;;;23.07.2017;02.10.2017;71;0,167;137,1997965;45,96;14,92;39,12;clay;9,04;10,5;17;G;1;9,3;28,05;-2,369291028;34,06016202;;;;;;;;;;;;;;;;;;;;;;;
Dry;105;"Mwantimba
";Dry;Agriculture;2;Wet_Ag2_T1;Exclosed;Rooibos;R212;2,252;2,002;;;1,914;1,763;;;23.07.2017;02.10.2017;71;0,239;137,1997965;34,34;19,23;46,43;sandy clay loam;1,75;5,5;23,5;M;0;7,55;30,55;-2,369808024;34,05967101;;;;;;;;;;;;;;;;;;;;;;;
Dry;106;"Mwantimba
";Dry;Agriculture;2;Wet_Ag2_T2;Exclosed;Rooibos;R66;2,112;1,862;;;1,797;1,647;;;23.07.2017;02.10.2017;71;0,216;137,1997965;34,34;19,23;46,43;sandy clay loam;2,75;8,6;17;M;0;6,1;31,3;-2,369762007;34,05973001;;;;;;;;;;;;;;;;;;;;;;;
Dry;107;"Mwantimba
";Dry;Agriculture;2;Wet_Ag2_T3;Exclosed;Rooibos;R347;2,24;1,99;;;;;;;23.07.2017;02.10.2017;71;;137,1997965;34,34;19,23;46,43;sandy clay loam;3,75;3,85;15,5;M;0;5,3;30,2;-2,369840965;34,059814;;;;;;;;;;;;;;;;;;;;;;;
Dry;108;"Mwantimba
";Dry;Agriculture;2;Wet_Ag2_T4;Exclosed;Rooibos;R206;2,255;2,005;;;1,966;1,815;;;23.07.2017;02.10.2017;71;0,19;137,1997965;34,34;19,23;46,43;sandy clay loam;4,75;9,7;22,5;M;0;7,65;31,8;-2,369862003;34,05975902;;;;;;;;;;;;;;;;;;;;;;;
Dry;109;"Mwantimba
";Dry;Agriculture;2;Wet_Ag2_T5;Exclosed;Rooibos;R299;2,292;2,042;;;1,881;1,731;;;23.07.2017;02.10.2017;71;0,312;137,1997965;34,34;19,23;46,43;sandy clay loam;5,75;10,5;22,5;M;0;7,5;30,65;-2,369839037;34,059714;;;;;;;;;;;;;;;;;;;;;;;
Dry;110;"Mwantimba
";Dry;Agriculture;2;Wet_Ag2_T6;Exclosed;Rooibos;R636;2,108;1,858;;;1,852;1,702;;;23.07.2017;02.10.2017;71;0,157;137,1997965;34,34;19,23;46,43;sandy clay loam;6,75;5,75;22,5;M;0;7,35;31,15;-2,369754966;34,05966899;;;;;;;;;;;;;;;;;;;;;;;
Dry;111;"Mwantimba
";Dry;Agriculture;2;Wet_Ag2_T7;Exclosed;Rooibos;R239;2,219;1,969;;;1,874;1,724;;;23.07.2017;02.10.2017;71;0,246;137,1997965;34,34;19,23;46,43;sandy clay loam;7,75;6,1;26;M;0;8,3;29,55;-2,369733006;34,05961501;;;;;;;;;;;;;;;;;;;;;;;
Dry;112;"Mwantimba
";Dry;Agriculture;2;Wet_Ag2_T8;Exclosed;Rooibos;;;;;;;;;;00.01.1900;;;;;34,34;19,23;46,43;sandy clay loam;8,75;11,5;15;M;0;;;-2,36967098;34,05973596;;;;;;;;;;;;;;;;;;;;;;;
Dry;113;"Mwantimba
";Dry;Agriculture;3;Wet_Ag3_T1;Exclosed;Rooibos;R313;2,245;1,995;;;1,605;1,454;;;23.07.2017;30.09.2017;69;0,541;136,2721424;27,96;4,92;67,12;sandy clay loam;0,89;26;88,5;G;0;6,35;28,9;-2,348719994;34,05139103;;;;;;;;;;;;;;;;;;;;;;;
Dry;114;"Mwantimba
";Dry;Agriculture;3;Wet_Ag3_T2;Exclosed;Rooibos;R247;2,233;1,983;;;1,755;1,605;;;23.07.2017;30.09.2017;69;0,379;136,2721424;27,96;4,92;67,12;sandy clay loam;1,89;16,5;87,5;G;0;12,1;28,1;-2,348716976;34,05148499;;;;;;;;;;;;;;;;;;;;;;;
Dry;115;"Mwantimba
";Dry;Agriculture;3;Wet_Ag3_T3;Exclosed;Rooibos;R671;2,202;1,952;;;1,61;1,459;;;23.07.2017;30.09.2017;69;0,493;136,2721424;27,96;4,92;67,12;sandy clay loam;2,89;19;79,5;G;1;6,9;28,95;-2,348780008;34,05149597;;;;;;;;;;;;;;;;;;;;;;;
Dry;116;"Mwantimba
";Dry;Agriculture;3;Wet_Ag3_T4;Exclosed;Rooibos;R638;2,166;1,916;;;1,582;1,431;;;23.07.2017;30.09.2017;69;0,485;136,2721424;27,96;4,92;67,12;sandy clay loam;3,89;22,5;76;G;1;8,65;29,8;-2,348812027;34,05146697;;;;;;;;;;;;;;;;;;;;;;;
Dry;117;"Mwantimba
";Dry;Agriculture;3;Wet_Ag3_T5;Exclosed;Rooibos;R719;2,205;1,955;;;;;;;23.07.2017;30.09.2017;69;;136,2721424;27,96;4,92;67,12;sandy clay loam;4,89;23,5;76;G;1;10,15;29,05;-2,348814961;34,05143998;;;;;;;;;;;;;;;;;;;;;;;
Dry;118;"Mwantimba
";Dry;Agriculture;3;Wet_Ag3_T6;Exclosed;Rooibos;R173;2,204;1,954;;;1,526;1,376;;;23.07.2017;30.09.2017;69;0,579;136,2721424;27,96;4,92;67,12;sandy clay loam;5,89;17,5;70,5;G;1;7,8;28,25;-2,348872963;34,05145498;;;;;;;;;;;;;;;;;;;;;;;
Dry;119;"Mwantimba
";Dry;Agriculture;3;Wet_Ag3_T7;Exclosed;Rooibos;R373;2,226;1,976;;;1,542;1,391;;;23.07.2017;30.09.2017;69;0,585;136,2721424;27,96;4,92;67,12;sandy clay loam;6,89;18,5;74,5;G;1;10,05;27,95;-2,348858966;34,05138901;;;;;;;;;;;;;;;;;;;;;;;
Dry;120;"Mwantimba
";Dry;Agriculture;3;Wet_Ag3_T8;Exclosed;Rooibos;;;;;;;;;;00.01.1900;;;;;27,96;4,92;67,12;sandy clay loam;7,89;19;98,5;G;0;;;-2,348644976;34,05149597;;;;;;;;;;;;;;;;;;;;;;;
Dry;121;"Mwantimba
";Dry;Agriculture;4;Wet_Ag4_T1;Exclosed;Rooibos;R374;2,209;1,959;;;;;;;23.07.2017;30.09.2017;69;;136,2721424;17,96;4,92;77,12;sandy loam;2,02;9,65;63;G;0;5,5;29,1;-2,349263979;34,05146403;;;;;;;;;;;;;;;;;;;;;;;
Dry;122;"Mwantimba
";Dry;Agriculture;4;Wet_Ag4_T2;Exclosed;Rooibos;R388;2,235;1,985;;;1,454;1,303;;;23.07.2017;30.09.2017;69;0,682;136,2721424;17,96;4,92;77,12;sandy loam;3,02;3,1;53;G;0;9,05;28,55;-2,34923196;34,05142204;;;;;;;;;;;;;;;;;;;;;;;
Dry;123;"Mwantimba
";Dry;Agriculture;4;Wet_Ag4_T3;Exclosed;Rooibos;R281;2,17;1,92;;;1,736;1,586;;;23.07.2017;30.09.2017;69;0,335;136,2721424;17,96;4,92;77,12;sandy loam;4,02;3,9;51;G;1;10,7;27,1;-2,349239001;34,05130402;;;;;;;;;;;;;;;;;;;;;;;
Dry;124;"Mwantimba
";Dry;Agriculture;4;Wet_Ag4_T4;Exclosed;Rooibos;R443;2,215;1,965;;;1,577;1,426;;;23.07.2017;30.09.2017;69;0,539;136,2721424;17,96;4,92;77,12;sandy loam;5,02;5,45;47;G;1;9,15;28,05;-2,349279989;34,05128097;;;;;;;;;;;;;;;;;;;;;;;
Dry;125;"Mwantimba
";Dry;Agriculture;4;Wet_Ag4_T5;Exclosed;Rooibos;R180;2,201;1,951;;;1,595;1,444;;;23.07.2017;30.09.2017;69;0,507;136,2721424;17,96;4,92;77,12;sandy loam;6,02;9,3;43;G;1;10,85;28,05;-2,34933204;34,05132196;;;;;;;;;;;;;;;;;;;;;;;
Dry;126;"Mwantimba
";Dry;Agriculture;4;Wet_Ag4_T6;Exclosed;Rooibos;;;;;;;;;;00.01.1900;;;;;17,96;4,92;77,12;sandy loam;7,02;10,85;40;G;1;;;-2,349350983;34,05133202;;;;;;;;;;;;;;;;;;;;;;;
Dry;127;"Mwantimba
";Dry;Agriculture;4;Wet_Ag4_T7;Exclosed;Rooibos;R229;2,253;2,003;;;1,588;1,437;;;23.07.2017;30.09.2017;69;0,566;136,2721424;17,96;4,92;77,12;sandy loam;8,02;5,35;58;G;1;9,7;28,1;-2,349185022;34,05126496;;;;;;;;;;;;;;;;;;;;;;;
Dry;128;"Mwantimba
";Dry;Agriculture;4;Wet_Ag4_T8;Exclosed;Rooibos;R272;2,3;2,05;;;1,616;1,466;;;23.07.2017;30.09.2017;69;0,585;136,2721424;17,96;4,92;77,12;sandy loam;9,02;10,9;44;G;0;8,45;161,75;-2,349309996;34,05141802;;;;;;;;;;;;;;;;;;;;;;;
Dry;129;"Mwantimba
";Dry;Pasture;1;Wet_P1_T1;Exclosed;Rooibos;R207;2,18;1,93;;;1,696;1,546;;;23.07.2017;30.09.2017;69;0,385;136,2721424;31,21;11,38;57,41;sandy clay loam;1,73;2,4;2,4;O;1;11,8;29,05;-2,350336025;34,04966201;;;;;;;;;;;;;;;;;;;;;;;
Dry;130;"Mwantimba
";Dry;Pasture;1;Wet_P1_T2;Exclosed;Rooibos;R193;2,198;1,948;;;1,798;1,647;;;23.07.2017;30.09.2017;69;0,301;136,2721424;31,21;11,38;57,41;sandy clay loam;2,73;2,1;3,5;O;0;8,95;28,55;-2,350372989;34,04962697;;;;;;;;;;;;;;;;;;;;;;;
Dry;131;"Mwantimba
";Dry;Pasture;1;Wet_P1_T3;Exclosed;Rooibos;R188;2,244;1,994;;;1,788;1,637;;;23.07.2017;30.09.2017;69;0,357;136,2721424;31,21;11,38;57,41;sandy clay loam;3,73;4,5;7,5;O;0;8,95;28,6;-2,350325966;34,049617;;;YES;;;;;;;;;;;;;;;;;;;;
Dry;132;"Mwantimba
";Dry;Pasture;1;Wet_P1_T4;Exclosed;Rooibos;;;;;;;;;;00.01.1900;;;;;31,21;11,38;57,41;sandy clay loam;4,73;0,7;9,8;G;1;;;-2,350480026;34,04955103;;;;;;;;;;;;;;;;;;;;;;;
Dry;133;"Mwantimba
";Dry;Pasture;1;Wet_P1_T5;Exclosed;Rooibos;R683;2,141;1,891;;;;;;;23.07.2017;30.09.2017;69;;136,2721424;31,21;11,38;57,41;sandy clay loam;5,73;2,2;10;O;1;8,75;31,3;-2,350474996;34,04980198;;;;;;;;;;;;;;;;;;;;;;;
Dry;134;"Mwantimba
";Dry;Pasture;1;Wet_P1_T6;Exclosed;Rooibos;R649;2,161;1,911;;;1,755;1,605;;;23.07.2017;30.09.2017;69;0,306;136,2721424;31,21;11,38;57,41;sandy clay loam;6,73;1,1;15,4;O;1;6,65;29,2;-2,350355973;34,04980098;;;YES;;;;;;;;;;;;;;;;;;;;
Dry;135;"Mwantimba
";Dry;Pasture;1;Wet_P1_T7;Exclosed;Rooibos;R223;2,217;1,967;;;1,788;1,638;;;23.07.2017;30.09.2017;69;0,329;136,2721424;31,21;11,38;57,41;sandy clay loam;7,73;2,1;5,6;O;1;8,55;31,35;-2,350358991;34,049719;;;;;;;;;;;;;;;;;;;;;;;
Dry;136;"Mwantimba
";Dry;Pasture;1;Wet_P1_T8;Exclosed;Rooibos;R214;2,196;1,946;;;1,727;1,576;;;23.07.2017;30.09.2017;69;0,37;136,2721424;31,21;11,38;57,41;sandy clay loam;8,73;2,3;16,3;G;1;5,9;29,9;-2,350215996;34,04982202;;;;;;;;;;;;;;;;;;;;;;;
Dry;137;"Mwantimba
";Dry;Pasture;2;Wet_P2_T1;Exclosed;Rooibos;R628;2,011;1,761;;;1,765;1,615;;;23.07.2017;30.09.2017;69;0,147;136,2721424;33,96;8,92;57,12;sandy clay loam;2,07;1,2;32,4;G;1;8,9;27,55;-2,348596025;34,05007096;;;;;;;;;;;;;;;;;;;;;;;
Dry;138;"Mwantimba
";Dry;Pasture;2;Wet_P2_T2;Exclosed;Rooibos;R198;2,197;1,947;;;1,777;1,626;;;23.07.2017;30.09.2017;69;0,321;136,2721424;33,96;8,92;57,12;sandy clay loam;3,07;2,8;26,4;G;1;7,05;28,8;-2,348544979;34,05014698;;;;;;;;;;;;;;;;;;;;;;;
Dry;139;"Mwantimba
";Dry;Pasture;2;Wet_P2_T3;Exclosed;Rooibos;R706;2,148;1,898;;;1,585;1,434;;;23.07.2017;30.09.2017;69;0,464;136,2721424;33,96;8,92;57,12;sandy clay loam;4,07;5,7;19,4;G;1;11,2;28,15;-2,348720999;34,05012804;;;;;;;;;;;;;;;;;;;;;;;
Dry;140;"Mwantimba
";Dry;Pasture;2;Wet_P2_T4;Exclosed;Rooibos;R710;2,107;1,857;;;1,74;1,59;;;23.07.2017;30.09.2017;69;0,267;136,2721424;33,96;8,92;57,12;sandy clay loam;5,07;1,4;33,4;G;1;7,3;28;-2,348625027;34,05007096;;;;;;;;;;;;;;;;;;;;;;;
Dry;141;"Mwantimba
";Dry;Pasture;2;Wet_P2_T5;Exclosed;Rooibos;;;;;;;;;;00.01.1900;;;;;33,96;8,92;57,12;sandy clay loam;6,07;1,4;28,4;G;1;;;-2,348606;34,05001002;;;;;;;;;;;;;;;;;;;;;;;
Dry;142;"Mwantimba
";Dry;Pasture;2;Wet_P2_T6;Exclosed;Rooibos;R626;2,07;1,82;;;;;;;23.07.2017;30.09.2017;69;;136,2721424;33,96;8,92;57,12;sandy clay loam;7,07;1,7;33,8;G;1;8,45;28,4;-2,348618992;34,04999603;;;;;;;;;;;;;;;;;;;;;;;
Dry;143;"Mwantimba
";Dry;Pasture;2;Wet_P2_T7;Exclosed;Rooibos;R195;2,164;1,914;;;1,659;1,509;;;23.07.2017;30.09.2017;69;0,406;136,2721424;33,96;8,92;57,12;sandy clay loam;8,07;2;23,4;G;1;12,5;28;-2,348497035;34,04997901;;;;;;;;;;;;;;;;;;;;;;;
Dry;144;"Mwantimba
";Dry;Pasture;2;Wet_P2_T8;Exclosed;Rooibos;R295;2,194;1,944;;;1,71;1,559;;;23.07.2017;30.09.2017;69;0,385;136,2721424;33,96;8,92;57,12;sandy clay loam;9,07;2,5;19,8;G;1;9,45;29,15;-2,34865604;34,04989502;;;;;;;;;;;;;;;;;;;;;;;
Dry;145;"Mwantimba
";Dry;Pasture;3;Wet_P3_T1;Exclosed;Rooibos;R609;2,165;1,915;;;1,975;1,825;;;23.07.2017;02.10.2017;71;0,091;137,1997965;39,96;12,92;47,12;sandy clay;1,65;3,95;13;O;0;6,35;30;-2,367526973;34,06035799;;;;;;;;;;;;;;;;;;;;;;;
Dry;146;"Mwantimba
";Dry;Pasture;3;Wet_P3_T2;Exclosed;Rooibos;R292;2,237;1,987;;;2,051;1,9;;;23.07.2017;02.10.2017;71;0,087;137,1997965;39,96;12,92;47,12;sandy clay;2,65;2,75;17,7;O;1;6,1;31;-2,367538037;34,06038196;;;;;;;;;;;;;;;;;;;;;;;
Dry;147;"Mwantimba
";Dry;Pasture;3;Wet_P3_T3;Exclosed;Rooibos;R243;2,168;1,918;;;1,918;1,768;;;23.07.2017;02.10.2017;71;0,151;137,1997965;39,96;12,92;47,12;sandy clay;3,65;3,6;19;M;1;5,6;29,9;-2,367578018;34,06032303;;;;;;;;;;;;;;;;;;;;;;;
Dry;148;"Mwantimba
";Dry;Pasture;3;Wet_P3_T4;Exclosed;Rooibos;R422;2,176;1,926;;;1,96;1,81;;;23.07.2017;02.10.2017;71;0,117;137,1997965;39,96;12,92;47,12;sandy clay;4,65;4,9;17,49;M;1;6,5;31,6;-2,367626969;34,06031096;;;;;;;;;;;;;;;;;;;;;;;
Dry;149;"Mwantimba
";Dry;Pasture;3;Wet_P3_T5;Exclosed;Rooibos;R664;2,09;1,84;;;1,89;1,739;;;23.07.2017;02.10.2017;71;0,101;137,1997965;39,96;12,92;47,12;sandy clay;5,65;2,8;13;M;1;6,3;31;-2,367717996;34,06032496;;;;;;;;;;;;;;;;;;;;;;;
Dry;150;"Mwantimba
";Dry;Pasture;3;Wet_P3_T6;Exclosed;Rooibos;R316;2,178;1,928;;;;;;;23.07.2017;02.10.2017;71;;137,1997965;39,96;12,92;47,12;sandy clay;6,65;2,75;19;O;0;6,2;30,8;-2,367523033;34,06051297;;;;;;;;;;;;;;;;;;;;;;;
Dry;151;"Mwantimba
";Dry;Pasture;3;Wet_P3_T7;Exclosed;Rooibos;;;;;;;;;;00.01.1900;;;;;39,96;12,92;47,12;sandy clay;7,65;1,4;7,9;O;1;;;-2,367346007;34,06031004;;;;;;;;;;;;;;;;;;;;;;;
Dry;152;"Mwantimba
";Dry;Pasture;3;Wet_P3_T8;Exclosed;Rooibos;R635;2,132;1,882;;;1,953;1,802;;;23.07.2017;02.10.2017;71;0,08;137,1997965;39,96;12,92;47,12;sandy clay;8,65;2,2;15;M;0;6,4;28,45;-2,367543988;34,06016897;;;;;;;;;;;;;;;;;;;;;;;
Dry;153;"Mwantimba
";Dry;Pasture;4;Wet_P4_T1;Exclosed;Rooibos;R651;2,235;1,985;;;2,005;1,854;;;23.07.2017;02.10.2017;71;0,131;137,1997965;27,96;4,92;67,12;sandy clay loam;1,04;2,1;16,4;G;0;5,65;31,65;-2,367678015;34,05937797;;;;;;;;;;;;;;;;;;;;;;;
Dry;154;"Mwantimba
";Dry;Pasture;4;Wet_P4_T2;Exclosed;Rooibos;R367;2,165;1,915;;;1,85;1,699;;;23.07.2017;02.10.2017;71;0,216;137,1997965;27,96;4,92;67,12;sandy clay loam;2,04;2,15;9;G;0;4,05;30,45;-2,367729982;34,05935199;;;;;;;;;;;;;;;;;;;;;;;
Dry;155;"Mwantimba
";Dry;Pasture;4;Wet_P4_T3;Exclosed;Rooibos;R617;2,201;1,951;;;1,862;1,712;;;23.07.2017;02.10.2017;71;0,24;137,1997965;27,96;4,92;67,12;sandy clay loam;3,04;1,2;11;G;0;5,1;29,4;-2,367711961;34,059339;;;;;;;;;;;;;;;;;;;;;;;
Dry;156;"Mwantimba
";Dry;Pasture;4;Wet_P4_T4;Exclosed;Rooibos;R84;2,163;1,913;;;1,883;1,732;;;23.07.2017;02.10.2017;71;0,181;137,1997965;27,96;4,92;67,12;sandy clay loam;4,04;1,55;9,1;O;0;4,5;30,35;-2,36769503;34,05949901;;;;;;;;;;;;;;;;;;;;;;;
Dry;157;"Mwantimba
";Dry;Pasture;4;Wet_P4_T5;Exclosed;Rooibos;R248;2,183;1,933;;;;;;;23.07.2017;02.10.2017;71;;137,1997965;27,96;4,92;67,12;sandy clay loam;5,04;2,3;7,7;O;0;5,65;29,85;-2,367801983;34,05952197;;;;;;;;;;;;;;;;;;;;;;;
Dry;158;"Mwantimba
";Dry;Pasture;4;Wet_P4_T6;Exclosed;Rooibos;R238;2,239;1,989;;;1,79;1,639;;;23.07.2017;02.10.2017;71;0,35;137,1997965;27,96;4,92;67,12;sandy clay loam;6,04;1,9;4,3;O;0;5,95;31,8;-2,367927041;34,05930002;;;;;;;;;;;;;;;;;;;;;;;
Dry;159;"Mwantimba
";Dry;Pasture;4;Wet_P4_T7;Exclosed;Rooibos;;;;;;;;;;00.01.1900;;;;;27,96;4,92;67,12;sandy clay loam;7,04;2,65;0;G;1;;;-2,36768296;34,05923699;;;;;;;;;;;;;;;;;;;;;;;
