plotcode,latitude,longitude,year,month,day,time,plot.ID,area,block,block.rep,landuse,n_vs_non.N,Moisture.m3.m3
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,1,03:00:00,13,Makao,3,3,pasture,legume,0.401
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,1,06:00:00,13,Makao,3,3,pasture,legume,0.400
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,1,09:00:00,13,Makao,3,3,pasture,legume,0.399
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,1,12:00:00,13,Makao,3,3,pasture,legume,0.397
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,1,15:00:00,13,Makao,3,3,pasture,legume,0.396
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,1,18:00:00,13,Makao,3,3,pasture,legume,0.395
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,1,21:00:00,13,Makao,3,3,pasture,legume,0.394
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,2,00:00:00,13,Makao,3,3,pasture,legume,0.392
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,2,03:00:00,13,Makao,3,3,pasture,legume,0.390
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,2,06:00:00,13,Makao,3,3,pasture,legume,0.388
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,2,09:00:00,13,Makao,3,3,pasture,legume,0.386
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,2,12:00:00,13,Makao,3,3,pasture,legume,0.384
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,2,15:00:00,13,Makao,3,3,pasture,legume,0.381
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,2,18:00:00,13,Makao,3,3,pasture,legume,0.390
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,2,21:00:00,13,Makao,3,3,pasture,legume,0.424
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,3,00:00:00,13,Makao,3,3,pasture,legume,0.424
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,3,03:00:00,13,Makao,3,3,pasture,legume,0.414
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,3,06:00:00,13,Makao,3,3,pasture,legume,0.423
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,3,09:00:00,13,Makao,3,3,pasture,legume,0.424
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,3,12:00:00,13,Makao,3,3,pasture,legume,0.415
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,3,15:00:00,13,Makao,3,3,pasture,legume,0.411
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,3,18:00:00,13,Makao,3,3,pasture,legume,0.420
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,3,21:00:00,13,Makao,3,3,pasture,legume,0.428
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,4,00:00:00,13,Makao,3,3,pasture,legume,0.428
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,4,03:00:00,13,Makao,3,3,pasture,legume,0.425
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,4,06:00:00,13,Makao,3,3,pasture,legume,0.419
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,4,09:00:00,13,Makao,3,3,pasture,legume,0.418
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,4,12:00:00,13,Makao,3,3,pasture,legume,0.417
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,4,15:00:00,13,Makao,3,3,pasture,legume,0.414
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,4,18:00:00,13,Makao,3,3,pasture,legume,0.413
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,4,21:00:00,13,Makao,3,3,pasture,legume,0.412
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,5,00:00:00,13,Makao,3,3,pasture,legume,0.410
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,5,03:00:00,13,Makao,3,3,pasture,legume,0.409
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,5,06:00:00,13,Makao,3,3,pasture,legume,0.407
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,5,09:00:00,13,Makao,3,3,pasture,legume,0.406
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,5,12:00:00,13,Makao,3,3,pasture,legume,0.405
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,5,15:00:00,13,Makao,3,3,pasture,legume,0.403
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,5,18:00:00,13,Makao,3,3,pasture,legume,0.403
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,5,21:00:00,13,Makao,3,3,pasture,legume,0.402
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,6,00:00:00,13,Makao,3,3,pasture,legume,0.400
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,6,03:00:00,13,Makao,3,3,pasture,legume,0.398
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,6,06:00:00,13,Makao,3,3,pasture,legume,0.397
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,6,09:00:00,13,Makao,3,3,pasture,legume,0.396
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,6,12:00:00,13,Makao,3,3,pasture,legume,0.394
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,6,15:00:00,13,Makao,3,3,pasture,legume,0.392
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,6,18:00:00,13,Makao,3,3,pasture,legume,0.390
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,6,21:00:00,13,Makao,3,3,pasture,legume,0.389
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,7,00:00:00,13,Makao,3,3,pasture,legume,0.387
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,7,03:00:00,13,Makao,3,3,pasture,legume,0.385
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,7,06:00:00,13,Makao,3,3,pasture,legume,0.384
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,7,09:00:00,13,Makao,3,3,pasture,legume,0.382
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,7,12:00:00,13,Makao,3,3,pasture,legume,0.380
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,7,15:00:00,13,Makao,3,3,pasture,legume,0.375
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,7,18:00:00,13,Makao,3,3,pasture,legume,0.371
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,7,21:00:00,13,Makao,3,3,pasture,legume,0.368
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,8,00:00:00,13,Makao,3,3,pasture,legume,0.365
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,8,03:00:00,13,Makao,3,3,pasture,legume,0.362
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,8,06:00:00,13,Makao,3,3,pasture,legume,0.359
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,8,09:00:00,13,Makao,3,3,pasture,legume,0.356
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,8,12:00:00,13,Makao,3,3,pasture,legume,0.350
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,8,15:00:00,13,Makao,3,3,pasture,legume,0.341
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,8,18:00:00,13,Makao,3,3,pasture,legume,0.337
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,8,21:00:00,13,Makao,3,3,pasture,legume,0.335
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,9,00:00:00,13,Makao,3,3,pasture,legume,0.333
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,9,03:00:00,13,Makao,3,3,pasture,legume,0.330
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,9,06:00:00,13,Makao,3,3,pasture,legume,0.328
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,9,09:00:00,13,Makao,3,3,pasture,legume,0.326
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,9,12:00:00,13,Makao,3,3,pasture,legume,0.325
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,9,15:00:00,13,Makao,3,3,pasture,legume,0.322
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,9,18:00:00,13,Makao,3,3,pasture,legume,0.321
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,9,21:00:00,13,Makao,3,3,pasture,legume,0.319
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,10,00:00:00,13,Makao,3,3,pasture,legume,0.318
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,10,03:00:00,13,Makao,3,3,pasture,legume,0.316
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,10,06:00:00,13,Makao,3,3,pasture,legume,0.315
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,10,09:00:00,13,Makao,3,3,pasture,legume,0.314
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,10,12:00:00,13,Makao,3,3,pasture,legume,0.314
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,10,15:00:00,13,Makao,3,3,pasture,legume,0.311
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,10,18:00:00,13,Makao,3,3,pasture,legume,0.309
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,10,21:00:00,13,Makao,3,3,pasture,legume,0.308
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,11,00:00:00,13,Makao,3,3,pasture,legume,0.306
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,11,03:00:00,13,Makao,3,3,pasture,legume,0.305
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,11,06:00:00,13,Makao,3,3,pasture,legume,0.304
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,11,09:00:00,13,Makao,3,3,pasture,legume,0.302
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,11,12:00:00,13,Makao,3,3,pasture,legume,0.300
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,11,15:00:00,13,Makao,3,3,pasture,legume,0.297
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,11,18:00:00,13,Makao,3,3,pasture,legume,0.296
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,11,21:00:00,13,Makao,3,3,pasture,legume,0.295
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,12,00:00:00,13,Makao,3,3,pasture,legume,0.294
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,12,03:00:00,13,Makao,3,3,pasture,legume,0.292
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,12,06:00:00,13,Makao,3,3,pasture,legume,0.290
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,12,09:00:00,13,Makao,3,3,pasture,legume,0.289
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,12,12:00:00,13,Makao,3,3,pasture,legume,0.287
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,12,15:00:00,13,Makao,3,3,pasture,legume,0.285
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,12,18:00:00,13,Makao,3,3,pasture,legume,0.284
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,12,21:00:00,13,Makao,3,3,pasture,legume,0.283
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,13,00:00:00,13,Makao,3,3,pasture,legume,0.282
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,13,03:00:00,13,Makao,3,3,pasture,legume,0.281
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,13,06:00:00,13,Makao,3,3,pasture,legume,0.280
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,13,09:00:00,13,Makao,3,3,pasture,legume,0.278
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,13,12:00:00,13,Makao,3,3,pasture,legume,0.276
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,13,15:00:00,13,Makao,3,3,pasture,legume,0.275
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,13,18:00:00,13,Makao,3,3,pasture,legume,0.274
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,13,21:00:00,13,Makao,3,3,pasture,legume,0.274
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,14,00:00:00,13,Makao,3,3,pasture,legume,0.272
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,14,03:00:00,13,Makao,3,3,pasture,legume,0.271
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,14,06:00:00,13,Makao,3,3,pasture,legume,0.270
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,14,09:00:00,13,Makao,3,3,pasture,legume,0.269
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,14,12:00:00,13,Makao,3,3,pasture,legume,0.268
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,14,15:00:00,13,Makao,3,3,pasture,legume,0.266
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,14,18:00:00,13,Makao,3,3,pasture,legume,0.266
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,14,21:00:00,13,Makao,3,3,pasture,legume,0.266
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,15,00:00:00,13,Makao,3,3,pasture,legume,0.264
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,15,03:00:00,13,Makao,3,3,pasture,legume,0.264
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,15,06:00:00,13,Makao,3,3,pasture,legume,0.263
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,15,09:00:00,13,Makao,3,3,pasture,legume,0.263
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,15,12:00:00,13,Makao,3,3,pasture,legume,0.261
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,15,15:00:00,13,Makao,3,3,pasture,legume,0.260
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,15,18:00:00,13,Makao,3,3,pasture,legume,0.259
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,15,21:00:00,13,Makao,3,3,pasture,legume,0.259
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,16,00:00:00,13,Makao,3,3,pasture,legume,0.258
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,16,03:00:00,13,Makao,3,3,pasture,legume,0.257
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,16,06:00:00,13,Makao,3,3,pasture,legume,0.257
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,16,09:00:00,13,Makao,3,3,pasture,legume,0.255
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,16,12:00:00,13,Makao,3,3,pasture,legume,0.255
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,16,15:00:00,13,Makao,3,3,pasture,legume,0.255
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,16,18:00:00,13,Makao,3,3,pasture,legume,0.329
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,16,21:00:00,13,Makao,3,3,pasture,legume,0.439
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,17,00:00:00,13,Makao,3,3,pasture,legume,0.435
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,17,03:00:00,13,Makao,3,3,pasture,legume,0.423
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,17,06:00:00,13,Makao,3,3,pasture,legume,0.405
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,17,09:00:00,13,Makao,3,3,pasture,legume,0.403
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,17,12:00:00,13,Makao,3,3,pasture,legume,0.403
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,17,15:00:00,13,Makao,3,3,pasture,legume,0.401
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,17,18:00:00,13,Makao,3,3,pasture,legume,0.399
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,17,21:00:00,13,Makao,3,3,pasture,legume,0.398
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,18,00:00:00,13,Makao,3,3,pasture,legume,0.396
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,18,03:00:00,13,Makao,3,3,pasture,legume,0.394
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,18,06:00:00,13,Makao,3,3,pasture,legume,0.392
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,18,09:00:00,13,Makao,3,3,pasture,legume,0.390
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,18,12:00:00,13,Makao,3,3,pasture,legume,0.388
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,18,15:00:00,13,Makao,3,3,pasture,legume,0.385
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,18,18:00:00,13,Makao,3,3,pasture,legume,0.381
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,18,21:00:00,13,Makao,3,3,pasture,legume,0.379
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,19,00:00:00,13,Makao,3,3,pasture,legume,0.376
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,19,03:00:00,13,Makao,3,3,pasture,legume,0.373
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,19,06:00:00,13,Makao,3,3,pasture,legume,0.370
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,19,09:00:00,13,Makao,3,3,pasture,legume,0.367
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,19,12:00:00,13,Makao,3,3,pasture,legume,0.362
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,19,15:00:00,13,Makao,3,3,pasture,legume,0.353
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,19,18:00:00,13,Makao,3,3,pasture,legume,0.345
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,19,21:00:00,13,Makao,3,3,pasture,legume,0.341
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,20,00:00:00,13,Makao,3,3,pasture,legume,0.336
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,20,03:00:00,13,Makao,3,3,pasture,legume,0.332
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,20,06:00:00,13,Makao,3,3,pasture,legume,0.328
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,20,09:00:00,13,Makao,3,3,pasture,legume,0.325
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,20,12:00:00,13,Makao,3,3,pasture,legume,0.320
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,20,15:00:00,13,Makao,3,3,pasture,legume,0.314
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,20,18:00:00,13,Makao,3,3,pasture,legume,0.310
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,20,21:00:00,13,Makao,3,3,pasture,legume,0.309
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,21,00:00:00,13,Makao,3,3,pasture,legume,0.307
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,21,03:00:00,13,Makao,3,3,pasture,legume,0.305
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,21,06:00:00,13,Makao,3,3,pasture,legume,0.303
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,21,09:00:00,13,Makao,3,3,pasture,legume,0.301
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,21,12:00:00,13,Makao,3,3,pasture,legume,0.299
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,21,15:00:00,13,Makao,3,3,pasture,legume,0.296
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,21,18:00:00,13,Makao,3,3,pasture,legume,0.293
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,21,21:00:00,13,Makao,3,3,pasture,legume,0.292
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,22,00:00:00,13,Makao,3,3,pasture,legume,0.291
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,22,03:00:00,13,Makao,3,3,pasture,legume,0.289
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,22,06:00:00,13,Makao,3,3,pasture,legume,0.287
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,22,09:00:00,13,Makao,3,3,pasture,legume,0.286
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,22,12:00:00,13,Makao,3,3,pasture,legume,0.284
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,22,15:00:00,13,Makao,3,3,pasture,legume,0.281
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,22,18:00:00,13,Makao,3,3,pasture,legume,0.279
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,22,21:00:00,13,Makao,3,3,pasture,legume,0.279
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,23,00:00:00,13,Makao,3,3,pasture,legume,0.278
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,23,03:00:00,13,Makao,3,3,pasture,legume,0.276
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,23,06:00:00,13,Makao,3,3,pasture,legume,0.275
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,23,09:00:00,13,Makao,3,3,pasture,legume,0.274
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,23,12:00:00,13,Makao,3,3,pasture,legume,0.272
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,23,15:00:00,13,Makao,3,3,pasture,legume,0.270
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,23,18:00:00,13,Makao,3,3,pasture,legume,0.268
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,23,21:00:00,13,Makao,3,3,pasture,legume,0.268
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,24,00:00:00,13,Makao,3,3,pasture,legume,0.267
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,24,03:00:00,13,Makao,3,3,pasture,legume,0.266
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,24,06:00:00,13,Makao,3,3,pasture,legume,0.265
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,24,09:00:00,13,Makao,3,3,pasture,legume,0.264
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,24,12:00:00,13,Makao,3,3,pasture,legume,0.263
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,24,15:00:00,13,Makao,3,3,pasture,legume,0.262
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,24,18:00:00,13,Makao,3,3,pasture,legume,0.261
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,24,21:00:00,13,Makao,3,3,pasture,legume,0.261
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,25,00:00:00,13,Makao,3,3,pasture,legume,0.260
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,25,03:00:00,13,Makao,3,3,pasture,legume,0.259
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,25,06:00:00,13,Makao,3,3,pasture,legume,0.258
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,25,09:00:00,13,Makao,3,3,pasture,legume,0.257
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,25,12:00:00,13,Makao,3,3,pasture,legume,0.257
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,25,15:00:00,13,Makao,3,3,pasture,legume,0.256
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,25,18:00:00,13,Makao,3,3,pasture,legume,0.255
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,25,21:00:00,13,Makao,3,3,pasture,legume,0.255
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,26,00:00:00,13,Makao,3,3,pasture,legume,0.254
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,26,03:00:00,13,Makao,3,3,pasture,legume,0.254
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,26,06:00:00,13,Makao,3,3,pasture,legume,0.253
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,26,09:00:00,13,Makao,3,3,pasture,legume,0.253
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,26,12:00:00,13,Makao,3,3,pasture,legume,0.252
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,26,15:00:00,13,Makao,3,3,pasture,legume,0.251
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,26,18:00:00,13,Makao,3,3,pasture,legume,0.251
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,26,21:00:00,13,Makao,3,3,pasture,legume,0.251
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,27,00:00:00,13,Makao,3,3,pasture,legume,0.250
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,27,03:00:00,13,Makao,3,3,pasture,legume,0.250
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,27,06:00:00,13,Makao,3,3,pasture,legume,0.250
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,27,09:00:00,13,Makao,3,3,pasture,legume,0.249
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,27,12:00:00,13,Makao,3,3,pasture,legume,0.248
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,27,15:00:00,13,Makao,3,3,pasture,legume,0.247
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,27,18:00:00,13,Makao,3,3,pasture,legume,0.247
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,27,21:00:00,13,Makao,3,3,pasture,legume,0.247
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,28,00:00:00,13,Makao,3,3,pasture,legume,0.247
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,28,03:00:00,13,Makao,3,3,pasture,legume,0.246
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,28,06:00:00,13,Makao,3,3,pasture,legume,0.246
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,28,09:00:00,13,Makao,3,3,pasture,legume,0.245
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,28,12:00:00,13,Makao,3,3,pasture,legume,0.245
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,28,15:00:00,13,Makao,3,3,pasture,legume,0.245
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,28,18:00:00,13,Makao,3,3,pasture,legume,0.245
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,28,21:00:00,13,Makao,3,3,pasture,legume,0.246
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,29,00:00:00,13,Makao,3,3,pasture,legume,0.245
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,29,03:00:00,13,Makao,3,3,pasture,legume,0.245
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,29,06:00:00,13,Makao,3,3,pasture,legume,0.244
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,29,09:00:00,13,Makao,3,3,pasture,legume,0.244
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,29,12:00:00,13,Makao,3,3,pasture,legume,0.243
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,29,15:00:00,13,Makao,3,3,pasture,legume,0.243
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,29,18:00:00,13,Makao,3,3,pasture,legume,0.243
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,29,21:00:00,13,Makao,3,3,pasture,legume,0.244
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,30,00:00:00,13,Makao,3,3,pasture,legume,0.244
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,30,03:00:00,13,Makao,3,3,pasture,legume,0.243
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,30,06:00:00,13,Makao,3,3,pasture,legume,0.243
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,30,09:00:00,13,Makao,3,3,pasture,legume,0.242
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,30,12:00:00,13,Makao,3,3,pasture,legume,0.242
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,30,15:00:00,13,Makao,3,3,pasture,legume,0.242
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,30,18:00:00,13,Makao,3,3,pasture,legume,0.242
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,30,21:00:00,13,Makao,3,3,pasture,legume,0.242
TZ_SS_MP13,-3.408244019,34.85029503,2017,3,31,00:00:00,13,Makao,3,3,pasture,legume,0.242
