plot.id,block.id.harvest,site.id,block.id,stu.block.id,site.name,region,transplant,landuse,block,stu.block,treatment,harvest,wp,lat,long,setup.date,harvest.date,growth.period,Tagsp,pasture.disc.setup,height..setup,target.sp.cover.setup,total.veg.cover.setup,pasture.disc.harvest,height.harvest,target.sp.cover.harvest..,total.veg.cover.harvest..,PREVIOUS..HX.1.biomass.target.sp.g,PREVIOUS..HX.1.biomass.other.sp.g,PREVIOUS..HX.1.biomass.total.g,biomass.total.g,productivity.total.g.m2.day,consumption.total.g.m2.day,productivity.total.g.m2.dayWEIGHTED,consumption.total.g.m2.dayWEIGHTED,pool,biomass.sp,prodsp,conssp,prodsp.per,conssp.per,Plant.N.SUA,Plant.N.NTNU,Plant.C,Plant.N,Plant.CN,Lag.N,rain.sum,rain.acc.sum,map15_17,sand.per,N.per,SOC.per,rain.sum,zero.days,consec.NoRain.days
DRY_P_1_EX_H5,DRY_P_1_H5,DRY_P,DRY_P_1,DRY_P_2,Makao,DRY,Control,P,1,2,EX,H5,1009,-3.303212,34.847736,9/27/2017,12/10/2017,74,Chl pyc,0,0,1,4,0.8,1.6,10,25,0.18,2.19,2.37,2,0.075075075,-0.336336336,0.3003003,-0.125225225,other,1,0.04,-0.34,0.25025025,-0.07027027,3.68,3.68,,3.68,0,,128.55,650.1934884,672.04,61.83,0.129,1.27,128.5471668,41,6
DRY_P_1_OP_H5,DRY_P_1_H5,DRY_P,DRY_P_1,DRY_P_2,Makao,DRY,Control,P,1,2,OP,H5,1009,-3.303212,34.847736,9/27/2017,12/10/2017,74,Chl pyc,0,0,1,6,0,0.8,15,35,0,0,0,10.96,0.411411411,,,,other,10.11,0.38,,,,3.85,3.85,,3.85,0,,128.55,778.7406552,672.04,61.83,0.129,1.27,128.5471668,41,6
DRY_P_2_EX_H5,DRY_P_2_H5,DRY_P,DRY_P_2,DRY_P_3,Makao,DRY,Control,P,2,3,EX,H5,1006,-3.408426,34.850244,9/27/2017,12/10/2017,74,Chl pyc,0,0,1,6,2.9,3.3,5,35,0,0,0,5,0.187687688,0.112612613,0.536250536,0.058183183,other,4,0.15,0.11,0.500500501,0.042792793,3.64,3.64,,3.64,0,,128.55,650.1934884,672.04,66.85,0.129,,128.5471668,41,6
DRY_P_2_OP_H5,DRY_P_2_H5,DRY_P,DRY_P_2,DRY_P_3,Makao,DRY,Control,P,2,3,OP,H5,1006,-3.408426,34.850244,9/27/2017,12/10/2017,74,Chl pyc,0,0,1,3,0,0.7,4,10,0,0,0,2,0.075075075,,,,other,1,0.04,,0.625625626,,2.03,2.03,,2.03,0,,128.55,778.7406552,672.04,66.85,0.129,,128.5471668,41,6
DRY_P_3_EX_H5,DRY_P_3_H5,DRY_P,DRY_P_3,DRY_P_1,Makao,DRY,Control,P,3,1,EX,H5,1001,-3.406316,34.850407,9/27/2017,12/10/2017,74,Chl pyc,0,0,1,4,0.5,2.5,5,18,0,0,0,4.17,,0.073573574,,0.011584084,other,3.17,,0.07,,0.009564565,,,,,,,128.55,690.2122796,672.04,58.83,0.146,1.55,128.5471668,41,7
DRY_P_3_OP_H5,DRY_P_3_H5,DRY_P,DRY_P_3,DRY_P_1,Makao,DRY,Control,P,3,1,OP,H5,1001,-3.406316,34.850407,9/27/2017,12/10/2017,74,Chl pyc,0,0,1,3,0,1.74,7,20,,,,2.21,,,,,other,1.21,,,,,,,,,,,128.55,818.7594464,672.04,58.83,0.146,1.55,128.5471668,41,7
DRY_P_4_EX_H5,DRY_P_4_H5,DRY_P,DRY_P_4,,Makao,DRY,Control,P,4,,EX,H5,1003,-3.406853,34.8516,9/27/2017,12/10/2017,74,Chl pyc,0,0,1,7,0.5,3.2,5,35,0,0,0,2,,0,,0.002252252,other,1,,0,,0.006006006,2.77,2.77,,2.77,0,,128.55,690.2122796,672.04,57.61,0.145,,128.5471668,41,8
DRY_P_4_OP_H5,DRY_P_4_H5,DRY_P,DRY_P_4,,Makao,DRY,Control,P,4,,OP,H5,1003,-3.406853,34.8516,9/27/2017,12/10/2017,74,Chl pyc,0,0,1,5,0.5,1.1,18,32,,,,2,,,,,other,1,,,,,2.66,2.66,,2.66,0,,128.55,818.7594464,672.04,57.61,0.145,,128.5471668,41,8
SE_1_EX_H5,SE_1_H5,SE,SE_1,,Seronera,SE,Control,W,1,,EX,H5,1023,-2.437747,34.855162,9/25/2017,12/15/2017,81,Dig mac,4.5,7.4,30,40,5,15,20,50,30.41,30.83,61.24,35,-0.415294925,0.171467764,-1.638374486,0.18861454,other,16,-0.27,0.41,-3.614540466,0.137174211,1.65,1.65,,1.65,0,2.63,265.08,1628.772592,855.62,53.59,0.113,,265.0822591,35,6
SE_1_EX2_H5,SE_1_H5,SE,SE_1,,Seronera,SE,Control,W,1,,EX2,H5,1023,-2.437747,34.855162,9/25/2017,12/15/2017,81,Dig mac,5.3,11.4,35,45,5,21.9,25,35,23.55,55.17,78.72,41,-0.209533608,0.377229081,-0.021678424,0.080589849,other,30,0.21,0.89,4.844535894,0.075445816,1.37,1.37,,1.37,0,1.09,265.08,1893.854851,855.62,53.59,0.113,,265.0822591,35,6
SE_1_OP_H5,SE_1_H5,SE,SE_1,,Seronera,SE,Control,W,1,,OP,H5,1023,-2.437747,34.855162,9/25/2017,12/15/2017,81,Dig mac,6,9,30,55,3.5,0.5,20,40,23.3,23.81,47.11,30,-0.586762689,,,,other,4,-0.68,,,,2.14,2.14,,2.14,0,2.17,265.08,2158.93711,855.62,53.59,0.113,,265.0822591,35,6
SE_2_EX_H5,SE_2_H5,SE,SE_2,,Seronera,SE,Control,W,2,,EX,H5,1025,-2.437766,34.855394,9/25/2017,12/15/2017,81,Dig mac,3,3.6,20,30,4,17.6,20,47,10.67,72.08,82.75,31,-0.415294925,0.411522634,-1.434072469,0.304183813,other,21,-0.34,0.24,-1.950425108,0.098422497,1.33,1.33,,1.33,0,1.44,265.08,1628.772592,855.62,63.33,0.13,1.31,265.0822591,35,7
SE_2_EX2_H5,SE_2_H5,SE,SE_2,,Seronera,SE,Control,W,2,,EX2,H5,1025,-2.437766,34.855394,9/25/2017,12/15/2017,81,Dig mac,3.5,8.2,12,40,6,31.2,7,62,8.58,40.1,48.68,37,-0.209533608,0.617283951,-1.649436922,0.59122085,other,34,0.1,0.69,-2.497736354,0.54526749,1.05,1.05,,1.05,0,1.54,265.08,1893.854851,855.62,63.33,0.13,1.31,265.0822591,35,7
SE_2_OP_H5,SE_2_H5,SE,SE_2,,Seronera,SE,Control,W,2,,OP,H5,1025,-2.437766,34.855394,9/25/2017,12/15/2017,81,Dig mac,1.8,6,17,30,3,3.7,10,30,12.14,30.97,43.11,19,-0.826817558,,,,other,14,-0.58,,,,1.05,1.05,,1.05,0,1.36,265.08,2158.93711,855.62,63.33,0.13,1.31,265.0822591,35,7
SE_3_EX_H5,SE_3_H5,SE,SE_3,,Seronera,SE,Control,W,3,,EX,H5,1027,-2.437991,34.855418,9/25/2017,12/15/2017,81,Dig mac,2,4.8,10,25,3,15.8,15,45,34.89,53.18,88.07,33.8,0.352537723,0.679012346,-0.411522634,0.305555556,other,12,-0.13,0.1,-1.787299282,0.015432099,1.72,1.72,,1.72,0,1.65,265.08,1628.772592,855.62,64.45,0.129,,265.0822591,35,7
SE_3_EX2_H5,SE_3_H5,SE,SE_3,,Seronera,SE,Control,W,3,,EX2,H5,1027,-2.437991,34.855418,9/25/2017,12/15/2017,81,Dig mac,3,3.4,23,35,4,29,20,30,18.62,19.16,37.78,24,0.016460905,0.342935528,-0.243865264,0.030864198,other,15,-0.02,0.21,1.984991527,-0.056584362,1.51,1.51,,1.51,0,1.79,265.08,1893.854851,855.62,64.45,0.129,,265.0822591,35,7
SE_3_OP_H5,SE_3_H5,SE,SE_3,,Seronera,SE,Control,W,3,,OP,H5,1027,-2.437991,34.855418,9/25/2017,12/15/2017,81,Dig mac,2.3,3.2,15,28,2,1.7,10,45,7.86,15.66,23.52,14,-0.326474623,,,,other,9,-0.23,,,,1.82,1.82,,1.82,0,1.3,265.08,2158.93711,855.62,64.45,0.129,,265.0822591,35,7
SE_4_EX_H5,SE_4_H5,SE,SE_4,,Seronera,SE,Control,W,4,,EX,H5,1026,-2.438079,34.854989,9/25/2017,12/15/2017,81,Dig mac,2.8,4.3,20,40,5.5,20.6,30,50,18.33,18.93,37.26,29,-0.032578875,-0.493484225,-0.945522242,-0.17234225,other,17,0.09,0.07,0.775332498,-0.063443073,2.1,2.1,,2.1,0,1.69,265.08,1628.772592,855.62,65.67,0.143,1.5,265.0822591,35,8
SE_4_EX2_H5,SE_4_H5,SE,SE_4,,Seronera,SE,Control,W,4,,EX2,H5,1026,-2.438079,34.854989,9/25/2017,12/15/2017,81,Dig mac,4.3,5.8,25,40,7,21.6,25,65,27.72,23.55,51.27,52.43,0.770919067,0.310013717,-0.168377576,0.499108368,other,37.43,0.79,0.77,1.069399714,0.33340192,,,,,,1.33,265.08,1893.854851,855.62,65.67,0.143,1.5,265.0822591,35,8
SE_4_OP_H5,SE_4_H5,SE,SE_4,,Seronera,SE,Control,W,4,,OP,H5,1026,-2.438079,34.854989,9/25/2017,12/15/2017,81,Dig mac,4.4,8.4,25,45,4.5,16.4,10,45,15.6,14.35,29.95,43.39,0.46090535,,,,other,15,0.02,,,,1.86,1.86,,1.86,0,1.65,265.08,2158.93711,855.62,65.67,0.143,1.5,265.0822591,35,8
WET_W_1_EX_H6,WET_W_1_H6,WET_W,WET_W_1,WET_W_3,Handajega,WET,Control,W,1,3,EX,H6,954,-2.272484,34.023326,12/14/2017,03/10/2018,86,The tri,2.5,40.4,20,75,3.5,26.5,35,60,14,41.45,55.45,65.71,1.185723514,0.394056848,2.09629464,0.409270026,other,26.49,0.11,0.59,1.771604938,0.174370155,1.23,1.23,,1.23,0,,320.25,2420.840773,1279.26,64.67,0.102,1.39,320.2454727,27,7
WET_W_1_OP_H6,WET_W_1_H6,WET_W,WET_W_1,WET_W_3,Handajega,WET,Control,W,1,3,OP,H6,954,-2.272484,34.023326,12/14/2017,03/10/2018,86,The tri,4,44.4,10,60,3.5,16.25,35,50,6,23,29,53.51,0.791666667,,,,other,8.16,-0.48,,,,1.4,1.4,,1.4,0,1.02,320.25,2741.086246,1279.26,64.67,0.102,1.39,320.2454727,27,7
WET_W_2_EX_H6,WET_W_2_H6,WET_W,WET_W_2,WET_W_4,Handajega,WET,Control,W,2,4,EX,H6,953,-2.2783,34.024459,12/14/2017,03/10/2018,86,The tri,1.8,17.4,10,65,4,25.25,10,70,12,9,21,100.47,1.888565891,1.336886305,3.207947194,1.126647287,other,92.14,1.97,2.23,3.419714437,1.525872093,1,1,,1,0,1.3,320.25,2420.840773,1279.26,62.05,0.113,,320.2454727,27,7
WET_W_2_OP_H6,WET_W_2_H6,WET_W,WET_W_2,WET_W_4,Handajega,WET,Control,W,2,4,OP,H6,953,-2.2783,34.024459,12/14/2017,03/10/2018,86,The tri,3,26,25,85,4,7,25,60,11,31,42,59.08,0.551679587,,,,other,22.98,-0.26,,,,0.91,0.91,,0.91,0,,320.25,2741.086246,1279.26,62.05,0.113,,320.2454727,27,7
WET_W_3_EX_H6,WET_W_3_H6,WET_W,WET_W_3,WET_W_1,Handajega,WET,Control,W,3,1,EX,H6,951,-2.277999,34.027678,12/14/2017,03/10/2018,86,The tri,5.5,48,50,78,2.5,4.5,20,30,19,27,46,11.85,-0.004844961,0.109496124,0.679536871,0.005523256,other,6.07,0.03,-0.02,1.314599483,-0.001711886,1.12,1.12,,1.12,0,0.88,320.25,2426.532344,1279.26,59.67,0.108,1.45,320.2454727,27,8
WET_W_3_OP_H6,WET_W_3_H6,WET_W,WET_W_3,WET_W_1,Handajega,WET,Control,W,3,1,OP,H6,951,-2.277999,34.027678,12/14/2017,03/10/2018,86,The tri,5,59.6,58,90,3.5,4.25,30,40,7,5,12,8.46,-0.114341085,,,,other,6.6,0.05,,,,0.91,0.91,,0.91,0,2.45,320.25,2746.777817,1279.26,59.67,0.108,1.45,320.2454727,27,8
WET_W_4_EX_H6,WET_W_4_H6,WET_W,WET_W_4,WET_W_2,Handajega,WET,Control,W,4,2,EX,H6,950,-2.278837,34.031884,12/14/2017,03/10/2018,86,The tri,5,57.4,20,60,6,10.25,15,35,21,41.29,62.29,29.43,0.04618863,0.40374677,1.071596362,0.14131137,other,17.45,0.05,0.23,-7.517764858,0.079295866,1.16,1.16,,1.16,0,,320.25,2426.532344,1279.26,55.57,0.131,,320.2454727,27,8
WET_W_4_OP_H6,WET_W_4_H6,WET_W,WET_W_4,WET_W_2,Handajega,WET,Control,W,4,2,OP,H6,950,-2.278837,34.031884,12/14/2017,03/10/2018,86,The tri,3.5,73.8,50,65,2.5,3.25,25,35,12,16,28,16.93,-0.35755814,,,,other,10.35,-0.18,,,,1.37,1.37,,1.37,0,0.98,320.25,2746.777817,1279.26,55.57,0.131,,320.2454727,27,8
WET_P_1_EX_H6,WET_P_1_H6,WET_P,WET_P_1,WET_P_1,Mwantimba,WET,Control,P,1,1,EX,H6,957,-2.350052,34.049976,12/13/2017,03/09/2018,86,Chr ori,1.5,2.1,80,95,2.5,3.5,75,90,12,4,16,44.21,1.169573643,0.848514212,1.314637261,0.821608527,other,4,0.1,0.11,0.538329027,0.018249354,0.98,0.98,,0.98,0,1.36,297.55,2506.674083,1295.06,45,0.135,1.17,297.5451562,28,6
WET_P_1_OP_H6,WET_P_1_H6,WET_P,WET_P_1,WET_P_1,Mwantimba,WET,Control,P,1,1,OP,H6,957,-2.350052,34.049976,12/13/2017,03/09/2018,86,Chr ori,2,8.7,75,85,1.5,2.13,75,80,7,1,8,17.94,0.321059432,,,,other,0.7,-0.01,,,,0,0,,,,2.24,297.55,2804.219239,1295.06,45,0.135,1.17,297.5451562,28,6
WET_P_2_EX_H6,WET_P_2_H6,WET_P,WET_P_2,WET_P_2,Mwantimba,WET,Control,P,2,2,EX,H6,959,-2.348488,34.05011,12/13/2017,03/09/2018,86,Chr ori,2.4,6.8,90,95,5.5,16,67,95,9,11,20,74.78,2.156976744,1.823320413,2.183613642,1.850565245,other,21.38,0.63,0.52,1.927986957,0.149916021,1.4,1.4,,1.4,0,1.23,297.55,2506.674083,1295.06,45.98,0.119,,297.5451562,28,7
WET_P_2_OP_H6,WET_P_2_H6,WET_P,WET_P_2,WET_P_2,Mwantimba,WET,Control,P,2,2,OP,H6,959,-2.348488,34.05011,12/13/2017,03/09/2018,86,Chr ori,2,5.6,65,80,2.5,3.63,50,75,6,2,8,18.33,0.333656331,,,,other,5.38,0.11,,,,1.16,1.16,,1.16,0,2.03,297.55,2804.219239,1295.06,45.98,0.119,,297.5451562,28,7
WET_P_3_EX_H6,WET_P_3_H6,WET_P,WET_P_3,WET_P_4,Mwantimba,WET,Control,P,3,4,EX,H6,1022,-2.367293,34.062509,12/13/2017,03/09/2018,86,Chr ori,1.5,2.9,70,78,2,10,72,90,14,7,21,128.63,3.609173127,-0.581395349,3.888960666,-0.286450258,other,11.51,0.31,-0.41,1.142539272,0.012135013,1.02,1.02,,1.02,0,1.72,297.55,2506.674083,1295.06,42.5,0.17,1.6,297.5451562,28,7
WET_P_3_OP_H6,WET_P_3_H6,WET_P,WET_P_3,WET_P_4,Mwantimba,WET,Control,P,3,4,OP,H6,1022,-2.367293,34.062509,12/13/2017,03/09/2018,86,Chr ori,1.5,2.2,85,90,1.5,2.25,78,85,14.89,2,16.89,146.63,4.190568475,,,,other,24.23,0.72,,,,2.73,2.73,,2.73,0,2.07,297.55,2804.219239,1295.06,42.5,0.17,1.6,297.5451562,28,7
WET_P_4_EX_H6,WET_P_4_H6,WET_P,WET_P_4,WET_P_3,Mwantimba,WET,Control,P,4,3,EX,H6,1020,-2.36857,34.062586,12/13/2017,03/09/2018,86,Chr ori,2,3.3,45,75,3.5,20.25,50,95,21.78,34.47,56.25,100.34,2.756459948,0.790697674,2.666154055,1.11870155,other,47.87,1.26,-0.15,0.52899799,0.306731266,1.05,1.05,,1.05,0,,297.55,2422.85835,1295.06,57.26,0.154,,297.5451562,28,7
WET_P_4_OP_H6,WET_P_4_H6,WET_P,WET_P_4,WET_P_3,Mwantimba,WET,Control,P,4,3,OP,H6,1020,-2.36857,34.062586,12/13/2017,03/09/2018,86,Chr ori,1.5,4.5,45,70,1.5,4.63,57,80,6,9,15,75.86,1.965762274,,,,other,52.37,1.4,,,,0.95,0.95,,0.95,0,2.1,297.55,2720.403506,1295.06,57.26,0.154,,297.5451562,28,7
DRY_W_1_EX_H6,DRY_W_1_H6,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,Control,W,1,3,EX,H6,995,-3.299332,34.848458,12/11/2017,03/07/2018,86,Cyn dac,2.5,3.3,18,30,2.5,11.25,13,50,7.7,22,29.7,40.12,1.166666667,1.169573643,1.299741602,0.635303618,other,33.59,1.02,0.97,1.640303094,0.392567829,1.79,1.79,,1.79,0,2.14,426.87,1773.239888,754.84,12,0.294,2.34,426.8733489,24,5
DRY_W_1_EX2_H6,DRY_W_1_H6,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,Control,W,1,3,EX2,H6,995,-3.299332,34.848458,12/11/2017,03/07/2018,86,Cyn dac,2.5,3.3,20,35,3.5,20.25,30,75,11.96,2,13.96,91.58,2.82881137,2.831718346,2.652024117,2.205878553,other,44.5,1.37,1.33,1.902095894,0.637939276,1.6,1.6,,1.6,0,3.26,426.87,2200.113237,754.84,12,0.294,2.34,426.8733489,24,5
DRY_W_1_OP_H6,DRY_W_1_H6,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,Control,W,1,3,OP,H6,995,-3.299332,34.848458,12/11/2017,03/07/2018,86,Cyn dac,1,2.1,20,30,0.5,2,2,10,2,2,4,3.91,-0.002906977,,,,other,3.43,0.05,,,,1.93,1.93,,1.93,0,2.8,426.87,2626.986586,754.84,12,0.294,2.34,426.8733489,24,5
DRY_W_2_EX_H6,DRY_W_2_H6,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,Control,W,2,4,EX,H6,980,-3.303268,34.847796,12/11/2017,03/07/2018,86,Cyn dac,1,2.7,15,30,1.5,11.75,20,48,4,16.87,20.87,38.04,1.067183463,0.92248062,1.938605645,0.528527132,other,21.05,0.58,0.58,1.889919404,0.177816537,1.86,1.86,,1.86,0,,426.87,1773.239888,754.84,17.39,0.264,,426.8733489,24,6
DRY_W_2_EX2_H6,DRY_W_2_H6,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,Control,W,2,4,EX2,H6,980,-3.303268,34.847796,12/11/2017,03/07/2018,86,Cyn dac,1,1.6,10,15,2,5.75,10,41,5,3,8,37.04,1.034883721,0.890180879,2.296857047,0.429276486,other,28.29,0.82,0.81,2.409282876,0.270707364,1.75,1.75,,1.75,0,3.22,426.87,2200.113237,754.84,17.39,0.264,,426.8733489,24,6
DRY_W_2_OP_H6,DRY_W_2_H6,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,Control,W,2,4,OP,H6,980,-3.303268,34.847796,12/11/2017,03/07/2018,86,Cyn dac,1.5,2.3,15,30,1,2.25,8,20,2,3,5,9.48,0.144702842,,,,other,3.24,0.01,,,,1.61,1.61,,1.61,0,1.96,426.87,2626.986586,754.84,17.39,0.264,,426.8733489,24,6
DRY_W_3_EX_H6,DRY_W_3_H6,DRY_W,DRY_W_3,DRY_W_1,Maswa,DRY,Control,W,3,1,EX,H6,998,-3.295645,34.852435,12/11/2017,03/07/2018,86,Cyn dac,2.4,2.2,12,30,3,5,10,55,10.48,3.81,14.48,14.33,0.301356589,0.201550388,-0.773431994,0.15004845,other,11.69,0.31,0.25,-0.452914154,0.137855297,0.95,0.95,,0.95,0,3.22,426.87,1771.202433,717.36,16.5,0.226,1.97,426.8733489,24,6
DRY_W_3_EX2_H6,DRY_W_3_H6,DRY_W,DRY_W_3,DRY_W_1,Maswa,DRY,Control,W,3,1,EX2,H6,998,-3.295645,34.852435,12/11/2017,03/07/2018,86,Cyn dac,2.5,2.1,6,30,2.5,4.13,25,55,2,6,8,18.59,0.438953488,0.339147287,-0.523255814,0.225726744,other,5.89,0.13,0.06,-0.657838071,0.02501615,1.19,1.19,,1.19,0,3.32,426.87,2198.075782,717.36,16.5,0.226,1.97,426.8733489,24,6
DRY_W_3_OP_H6,DRY_W_3_H6,DRY_W,DRY_W_3,DRY_W_1,Maswa,DRY,Control,W,3,1,OP,H6,998,-3.295645,34.852435,12/11/2017,03/07/2018,86,Cyn dac,2,0.9,8,15,3,2,15,40,3,2,5,8.09,0.099806202,,,,other,3.97,0.06,,,,1.16,1.16,,1.16,0,4.16,426.87,2624.949131,717.36,16.5,0.226,1.97,426.8733489,24,6
DRY_W_4_EX_H6,DRY_W_4_H6,DRY_W,DRY_W_4,DRY_W_2,Maswa,DRY,Control,W,4,2,EX,H6,1000,-3.296013,34.854327,12/11/2017,03/07/2018,86,Cyn dac,1,6,10,30,1.5,9.38,7,45,3,8,11,20.74,0.379198966,-0.249031008,0.761915016,-0.020171189,other,14.1,0.39,-0.25,0.767827191,0.031459948,1.75,1.75,,1.75,0,4.41,427.57,2068.657467,717.36,36.4,0.218,,427.5681668,23,6
DRY_W_4_EX2_H6,DRY_W_4_H6,DRY_W,DRY_W_4,DRY_W_2,Maswa,DRY,Control,W,4,2,EX2,H6,1000,-3.296013,34.854327,12/11/2017,03/07/2018,86,Cyn dac,,3.6,10,40,1.5,2.13,8,30,4,1.31,5.31,16.52,0.242894057,-0.385335917,1.051894918,-0.161547158,other,11.15,0.3,-0.35,1.20634641,-0.062370801,1.93,1.93,,1.93,0,,427.57,2496.225633,717.36,36.4,0.218,,427.5681668,23,6
DRY_W_4_OP_H6,DRY_W_4_H6,DRY_W,DRY_W_4,DRY_W_2,Maswa,DRY,Control,W,4,2,OP,H6,1000,-3.296013,34.854327,12/11/2017,03/07/2018,86,Cyn dac,1.5,1.5,18,40,2,3.13,15,35,7,2,9,28.45,0.628229974,,,,other,21.92,0.64,,,,1.93,1.93,,1.93,0,3.68,427.57,2923.7938,717.36,36.4,0.218,,427.5681668,23,6
DRY_P_1_EX_H6,DRY_P_1_H6,DRY_P,DRY_P_1,DRY_P_2,Makao,DRY,Control,P,1,2,EX,H6,1009,-3.303212,34.847736,12/10/2017,03/08/2018,88,Chl pyc,1.5,2.6,20,50,10.5,35.5,0,95,1,1,2,93.2,2.595959596,1.538510101,2.108301056,2.093118687,other,93.2,2.62,1.88,1.501113105,2.421953914,1.4,1.4,,1.4,0,3.68,470.8,1249.544934,672.04,61.83,0.129,1.27,470.8042792,23,4
DRY_P_1_OP_H6,DRY_P_1_H6,DRY_P,DRY_P_1,DRY_P_2,Makao,DRY,Control,P,1,2,OP,H6,1009,-3.303212,34.847736,12/10/2017,03/08/2018,88,Chl pyc,0.6,2,15,35,2,3.88,15,50,0.85,10.11,10.96,44.46,1.057449495,,,,other,33.75,0.75,,,,2.7,2.7,,2.7,0,3.85,470.8,1720.349214,672.04,61.83,0.129,1.27,470.8042792,23,4
DRY_P_2_EX_H6,DRY_P_2_H6,DRY_P,DRY_P_2,DRY_P_3,Makao,DRY,Control,P,2,3,EX,H6,1006,-3.408426,34.850244,12/10/2017,03/08/2018,88,Chl pyc,1.5,0.6,5,22,2.5,17.25,30,68,1,4,5,48.66,1.472853535,1.033459596,1.627488116,0.893712121,other,43.79,1.35,0.95,3.111432306,0.416278409,1.79,1.79,,1.79,0,3.64,470.8,1249.544934,672.04,66.85,0.129,,470.8042792,23,5
DRY_P_2_OP_H6,DRY_P_2_H6,DRY_P,DRY_P_2,DRY_P_3,Makao,DRY,Control,P,2,3,OP,H6,1006,-3.408426,34.850244,12/10/2017,03/08/2018,88,Chl pyc,0.1,0.4,5,25,1.5,1.25,5,30,1,1,2,15.92,0.439393939,,,,other,13.81,0.4,,0.973970474,,1.58,1.58,,1.58,0,2.03,470.8,1720.349214,672.04,66.85,0.129,,470.8042792,23,5
DRY_P_3_EX_H6,DRY_P_3_H6,DRY_P,DRY_P_3,DRY_P_1,Makao,DRY,Control,P,3,1,EX,H6,1001,-3.406316,34.850407,12/10/2017,03/08/2018,88,Chl pyc,0.5,2.3,7,40,2,7.25,25,70,1,3.17,4.17,38.81,1.15530303,0.558080808,1.401289683,0.390656566,other,32.01,0.97,0.49,1.951566952,0.245217803,1.44,1.44,,1.44,0,,470.8,1289.563726,672.04,58.83,0.146,1.55,470.8042792,23,5
DRY_P_3_OP_H6,DRY_P_3_H6,DRY_P,DRY_P_3,DRY_P_1,Makao,DRY,Control,P,3,1,OP,H6,1001,-3.406316,34.850407,12/10/2017,03/08/2018,88,Chl pyc,1,2.4,5,28,1.5,4.5,30,70,1,1.21,2.21,21.13,0.597222222,,,,other,16.59,0.49,,,,1.42,1.42,,1.42,0,,470.8,1760.368005,672.04,58.83,0.146,1.55,470.8042792,23,5
DRY_P_4_EX_H6,DRY_P_4_H6,DRY_P,DRY_P_4,,Makao,DRY,Control,P,4,,EX,H6,1003,-3.406853,34.8516,12/10/2017,03/08/2018,88,Chl pyc,0.5,2.4,28,50,3,13.38,5,62,1,1,2,57.71,1.758522727,0.632260101,2.740866325,0.594198232,other,56.42,1.75,0.68,2.898977241,0.576622475,1.3,1.3,,1.3,0,2.77,470.8,1289.563726,672.04,57.61,0.145,,470.8042792,23,5
DRY_P_4_OP_H6,DRY_P_4_H6,DRY_P,DRY_P_4,,Makao,DRY,Control,P,4,,OP,H6,1003,-3.406853,34.8516,12/10/2017,03/08/2018,88,Chl pyc,1.5,2.8,20,40,2,3.75,5,45,1,1,2,37.68,1.126262626,,,,other,34.73,1.06,,,,1.4,1.4,,1.4,0,2.66,470.8,1760.368005,672.04,57.61,0.145,,470.8042792,23,5
SE_1_EX_H6,SE_1_H6,SE,SE_1,,Seronera,SE,Control,W,1,,EX,H6,1023,-2.437747,34.855162,12/15/2017,03/12/2018,87,Dig mac,3.5,14.4,40,55,17,37,13,98,9,16,25,110.74,2.577905492,2.464240102,1.213282248,2.929284802,other,55.86,1.66,1.1,1.459694989,1.24307152,1.4,1.4,,1.4,0,1.65,327.09,2486.029261,855.62,53.59,0.113,,327.0921509,31,5
SE_1_EX2_H6,SE_1_H6,SE,SE_1,,Seronera,SE,Control,W,1,,EX2,H6,1023,-2.437747,34.855162,12/15/2017,03/12/2018,87,Dig mac,3,11,20,40,6.5,30.5,15,60,11,30,41,96.64,2.127713921,2.014048531,2.747977863,1.315581098,other,71.45,2.15,1.6,4.430963531,0.753655811,1.5,1.5,,1.5,0,1.37,327.09,2813.121412,855.62,53.59,0.113,,327.0921509,31,5
SE_1_OP_H6,SE_1_H6,SE,SE_1,,Seronera,SE,Control,W,1,,OP,H6,1023,-2.437747,34.855162,12/15/2017,03/12/2018,87,Dig mac,4,17.4,25,50,4,18.75,10,50,26,4,30,33.56,0.11366539,,,,other,21.37,0.55,,,,1.7,1.7,,1.7,0,2.14,327.09,3140.213563,855.62,53.59,0.113,,327.0921509,31,5
SE_2_EX_H6,SE_2_H6,SE,SE_2,,Seronera,SE,Control,W,2,,EX,H6,1025,-2.437766,34.855394,12/15/2017,03/12/2018,87,Dig mac,3.5,7.3,20,35,6,30.5,20,70,10,21,31,119.07,3.195083014,0.199553001,3.408897403,0.680012771,other,73.91,1.91,-0.12,2.48467433,0.186302682,1.58,1.58,,1.58,0,1.33,327.09,2486.029261,855.62,63.33,0.13,1.31,327.0921509,31,6
